enrollment_id,organization_name,owner_count,individual_owner_count,private_equity_company_owner,reit_owner,holding_company_owner,investment_firm_owner,medical_staffing_company_owner,chain_home_office_owner,corporation_owner,llc_owner,non_profit_owner,for_profit_owner,trust_or_trustee_owner
O20160516001473,PARKSIDE OPERATION LLC,6,6,False,False,False,False,False,False,False,False,False,False,False
O20160516002096,OVERLAND TERRACE HEALTHCARE & WELLNESS CENTRE LP,11,5,False,False,False,False,False,False,False,True,False,False,False
O20160517002198,NORTH HILLS HEALTHCARE & WELLNESS CENTRE LP,12,8,False,False,False,False,False,False,False,True,False,False,False
O20160518001504,WEST HOLLYWOOD HEALTHCARE & WELLNESS CENTRE LP,12,6,False,False,False,False,False,False,False,True,False,False,False
O20160518001911,THE GREEN PRAIRIE REHABILITATION CENTER LLC,14,9,False,False,False,False,False,False,False,True,False,True,False
O20160518002031,NORTH PALMS REHABILITATION & WELLNESS CENTRE LP,11,7,False,False,False,False,False,False,False,True,False,False,False
O20160519000465,MAR VISTA COUNTRY VILLA HEALTHCARE & WELLNESS CENTRE LP,11,5,False,False,False,False,False,False,False,True,False,False,False
O20160519000918,SANTA ANA HEALTHCARE & WELLNESS CENTRE LP,11,5,False,False,False,False,False,False,False,True,False,False,False
O20160519001771,PAVILION ON PICO HEALTHCARE & WELLNESS CENTRE LP,11,5,False,False,False,False,False,False,False,True,False,False,False
O20160519001941,MEEKER MANOR REHABILITATION CENTER LLC,14,9,False,False,False,False,False,False,False,True,False,True,False
O20160519002417,LOS FELIZ HEALTHCARE & WELLNESS CENTRE LP,11,5,False,False,False,False,False,False,False,True,False,False,False
O20160520000184,ST SOPHIA HEALTHCARE LLC,10,6,False,False,False,False,False,False,False,True,False,False,False
O20160520000392,"SOUTHSHORE OPERATIONS, LLC",7,5,False,False,False,False,False,False,False,True,False,False,False
O20160520000617,EAST TERRACE REHABILITATION & WELLNESS CENTRE LP,11,5,False,False,False,False,False,False,False,True,False,False,False
O20160520002024,THE NORTH SHORE ESTATES LLC,14,9,False,False,False,False,False,False,False,True,False,True,False
O20160523000236,WARRENTON OPERATIONS LLC,6,4,False,False,True,False,False,False,False,True,False,True,False
O20160524000536,MOUNT CARMEL COMMUNITIES O'FALLON LLC,13,7,False,False,False,False,False,False,False,True,False,False,False
O20160525002695,BEXAR COUNTY HOSPITAL DISTRICT,30,18,False,False,False,False,False,False,True,True,True,False,False
O20160525003038,MEADOW GROVE CITY INC,14,10,False,False,True,False,False,False,False,True,False,True,True
O20160526000363,MAJOR HOSPITAL,26,21,False,False,False,False,False,False,False,True,False,False,False
O20160527000314,SARASOTA SNF OPERATIONS LLC,26,21,False,False,False,False,False,True,True,True,False,True,False
O20160602001007,"BILBERRY HOLDINGS, LLC",11,8,False,False,True,False,False,False,True,True,False,True,False
O20160603001676,"COLLEGE HILLS OPCO, LLC",45,26,False,False,True,True,False,True,False,True,False,True,False
O20160606000455,DULUTH NURSING AND REHABILITATION CENTER LLC,8,5,False,False,False,False,False,False,False,True,False,False,False
O20160609001632,GSNH OPERATOR LLC,20,11,False,False,False,False,False,False,True,True,False,True,False
O20160610000324,PARMER COUNTY HOSPITAL DISTRICT,17,14,False,False,False,False,False,False,False,False,False,False,False
O20160614002350,RIALTO HEALTHCARE LLC,13,7,False,False,False,False,False,False,False,True,False,False,False
O20160615000693,HUDSON POINTE ACQUISITION LLC,27,26,False,False,False,False,False,False,False,True,False,True,False
O20160616000564,NORTH LANSING OPCO LLC,14,7,False,False,False,False,False,False,True,True,False,True,False
O20160616002517,"PIKES PEAK HEALTHCARE, INC.",14,10,False,False,False,False,False,False,True,True,False,False,False
O20160617000379,TANGI PINES SENIOR CARE LLC,18,10,False,False,True,False,False,False,True,True,False,True,False
O20160620000309,FOREST RIDGE SENIOR LIVING LLC,8,5,False,False,False,False,False,False,False,True,False,True,False
O20160620001959,CITADEL CARE CENTER-KANKAKEE LLC,20,16,False,False,False,False,False,False,False,False,False,False,False
O20160620002169,VANCREST OF ADA LLC,12,12,False,False,False,False,False,False,False,False,False,False,False
O20160622000471,FCOC LLC,35,23,False,False,False,False,False,False,True,False,True,True,True
O20160622001545,COLD SPRING ACQUISITION LLC,11,11,False,False,False,False,False,False,False,False,False,False,False
O20160622001892,MONARCH MEADOWS NURSING AND REHABILITATION LLC,14,13,False,False,False,False,False,False,True,False,False,False,False
O20160628001018,"GRACE LUTHERAN FOUNDATION, INC.",30,27,False,False,False,False,False,False,True,True,False,False,False
O20160628001537,GREENERY OPERATING LLC,10,7,False,False,False,False,False,False,False,True,False,True,False
O20160630000890,"CORRECTLIFE BOSTICK, LLC",9,5,False,False,True,False,False,False,True,True,False,True,False
O20160705000275,AHF OHIO INC,22,18,False,False,False,False,False,True,True,False,True,False,False
O20160705000704,AHF OHIO INC,21,19,False,False,False,False,False,False,True,False,True,False,False
O20160705001395,AHF OHIO INC,27,24,False,False,False,False,False,True,False,False,True,False,False
O20160705002037,AHF OHIO INC,18,14,False,False,False,False,False,True,True,False,True,False,False
O20160706001746,STATE OF NEW YORK COMPTROLLERS OFFICE,51,48,False,False,False,False,False,False,False,False,False,False,False
O20160708000409,"MIRACLE HILL NURSING AND REHABILITATION CENTER, INC.",8,6,False,False,False,False,False,False,False,False,False,False,False
O20160711001217,MBB BREWSTER LLC,5,3,False,False,False,False,False,False,False,False,False,False,False
O20160712000211,VENTURA POST ACUTE LLC,7,2,False,False,False,False,False,False,False,True,False,False,False
O20160712000646,J & B PARTNERSHIP LLP,2,2,False,False,False,False,False,False,False,False,False,False,False
O20160713002393,PARKWAY HEALTH CARE CENTER LLC,14,7,False,False,True,False,False,True,True,True,False,False,True
O20160713002453,COMMCARE CORPORATION,10,8,False,False,False,False,False,False,True,False,True,True,False
O20160714001223,SALCO NC INC,33,24,False,False,True,False,False,False,True,True,False,True,False
O20160715000910,SMITHVILLE HOSPITAL AUTHORITY,34,16,False,False,False,True,False,False,True,True,False,False,False
O20160716000007,PINE HAVEN OPERATING,5,5,False,False,False,False,False,False,False,False,False,False,False
O20160718001300,ACCURA HEALTHCARE OF POMEROY LLC,19,8,False,False,False,False,False,False,False,True,False,True,False
O20160718001699,"SYLVIA G. THOMPSON RESIDENCE CENTER, INC.",19,14,False,False,False,False,False,False,True,False,True,False,True
O20160718002127,"ALICEVILLE MANOR NURSING HOME, INC",9,8,False,False,False,False,False,False,True,False,False,False,False
O20160720000610,PW SNF LLC,8,5,False,False,False,False,False,False,False,True,False,True,False
O20160720001308,MILTON HC OPERATING LLC,4,3,False,False,False,False,False,False,False,True,False,True,False
O20160720001695,TN SNF LLC,6,3,False,False,False,False,False,False,False,True,False,True,False
O20160720001753,ALAMEDA CENTER FOR REHABILITATION AND HEALTHCARE,7,6,False,False,False,False,False,False,False,True,False,True,False
O20160720001880,BN SNF LLC,6,3,False,False,False,False,False,False,False,True,False,True,False
O20160721000512,WEST LEDGE OP LLC,25,16,False,False,False,False,False,False,True,True,False,False,False
O20160722000143,CT WATERMARK 3030 LLC,13,7,False,False,True,False,False,False,False,True,False,True,False
O20160722000976,COLONEL GLENN HEALTH AND REHAB LLC,7,6,False,False,False,False,False,False,False,True,False,False,False
O20160722001169,"TOP CITY HEALTHCARE, INC.",7,5,False,False,False,False,False,False,True,False,False,True,False
O20160722002366,HOME FOR THE AGED OF THE LITTLE SISTERS OF THE POOR INC,5,5,False,False,False,False,False,False,False,False,False,False,False
O20160725001215,BIG BLUE HEALTHCARE LLC,7,5,False,False,False,False,False,False,True,True,False,True,False
O20160727001389,"GREGORY RIDGE HEALTH CARE CENTER, L.L.C.",16,8,False,False,True,False,False,True,True,True,False,False,True
O20160730000007,ADVANCED CENTER FOR NURSING & REHABILITATION LLC,9,9,False,False,False,False,False,False,False,False,False,False,False
O20160801000113,CAPSTONE VM HOLDINGS LP,7,4,False,False,False,False,False,False,False,True,False,False,False
O20160801002463,MBB KENNEWICK LLC,16,10,False,False,False,False,False,True,True,True,False,True,False
O20160802000733,BANE JOHN SCOTT LLC,4,2,False,False,False,False,False,False,False,True,False,True,False
O20160802000978,"HAPPY HARBOR METHODIST HOME, INC.",28,23,False,False,False,False,False,True,True,False,True,False,False
O20160803000279,DES PERES HEALTHCARE LLC,7,5,False,False,False,False,False,False,False,True,False,False,False
O20160803002181,SECURECARE OPTIONS LLC,10,4,False,False,False,False,False,False,False,True,False,True,False
O20160803002694,AM SNF LLC,6,3,False,False,False,False,False,False,False,True,False,True,False
O20160803003257,ARARAT HOME OF LOS ANGELES INC.,15,14,False,False,False,False,False,False,False,False,True,False,False
O20160804000776,BANE BAY PATH LLC,4,2,False,False,False,False,False,False,False,True,False,True,False
O20160804001028,SKYLINE HEIGHTS OPERATING CO LLC IN RECEIVERSHIP,17,4,False,False,False,False,False,False,True,True,False,False,True
O20160804001919,AMBASSADOR OPERATIONS LLC,8,5,False,False,False,False,False,False,True,False,False,False,False
O20160808000087,ROYAL WAYLAND NURSING HOME LLC,4,4,False,False,False,False,False,False,False,False,False,False,False
O20160808000126,CL SNF LLC,7,4,False,False,False,False,False,False,False,True,False,True,False
O20160808000557,SB TYBEE LLC,5,4,False,False,False,False,False,False,False,True,False,False,False
O20160808000595,NORTHCREST ACRES NURSING & REHABILITATION CENTER LLC,8,4,False,False,False,False,False,False,False,True,False,True,False
O20160809002194,GREEN ACRES LODGE LLC,13,7,False,False,False,False,False,False,False,True,False,True,False
O20160810000649,IMPERIAL CREST HEALTHCARE CENTER LLC,13,7,False,False,False,False,False,False,True,False,False,True,False
O20160811001163,NEW BETHANY,7,7,False,False,False,False,False,False,False,False,False,False,False
O20160812001289,"LAUREL SQUARE HEALTHCARE AND REHABILITATION CENTER, LLC",8,7,False,False,False,False,False,False,False,False,False,False,False
O20160812002164,LAC VERDUGO OPERATIONS LLC,38,26,False,False,False,False,False,True,True,True,False,False,False
O20160812002336,FEDERATION CCRC OPERATIONS CORP.,23,18,False,False,False,False,False,False,False,True,True,False,False
O20160816000093,ROYAL WESTERLY LLC,6,6,False,False,False,False,False,False,False,False,False,False,False
O20160816002182,WEST PARK CARE CENTER LLC,75,34,False,False,True,False,False,False,True,True,False,False,True
O20160817003464,185 OLD MILITARY ROAD OPERATING COMPANY LLC,9,8,False,False,False,False,False,False,False,True,False,False,False
O20160818000823,BANE HARBOR HOUSE LLC,4,2,False,False,False,False,False,False,False,True,False,True,False
O20160819000037,TERRACE ACQUISITION II LLC,10,10,False,False,False,False,False,False,False,False,False,False,False
O20160819002240,ONO ENTERPRISE LTD,10,8,False,False,False,False,False,False,True,False,False,True,False
O20160825000303,SAUNDERS MEDICAL CENTER,18,13,False,False,False,False,False,False,True,False,True,True,False
O20160825000611,THE LOFT REHABILITATION AND NURSING LLC,7,7,False,False,False,False,False,False,False,False,False,False,False
O20160825002183,GOOD SAMARITAN HOSPITAL,62,35,False,False,True,False,False,False,True,True,True,False,False
O20160826000111,WILLOW RIDGE HEALTHCARE LLC,8,6,False,False,False,False,False,False,False,True,False,True,False
O20160826000263,PINEVILLE HEALTHCARE LLC,11,4,False,False,True,False,False,False,False,True,False,False,False
O20160826002202,RIDGEWOOD HEALTHCARE LLC,6,4,False,False,False,False,False,False,False,False,False,True,False
O20160826002378,CARVER HEALTHCARE LLC,6,4,False,False,False,False,False,False,False,False,False,True,False
O20160829000971,HARBORVIEW THOMASTON LLC,5,4,False,False,False,False,False,False,True,False,False,True,False
O20160829001341,ROYAL MIDDLETOWN NURSING CENTER LLC,4,4,False,False,False,False,False,False,False,False,False,False,False
O20160830002124,VILLA MARIN HOMEOWNERS ASSOCIATION,5,5,False,False,False,False,False,False,False,False,False,False,False
O20160831000000,"COVENANT HEALTH CARE CENTER, INC.",12,11,False,False,False,False,False,False,False,False,True,False,False
O20160831000812,NORTH RIVER VALLEY OPERATIONS LLC,24,20,False,False,False,False,False,True,True,True,False,True,False
O20160831001958,HARBORVIEW JESUP LLC,5,4,False,False,False,False,False,False,True,False,False,True,False
O20160902000059,HAVEN OF SCOTTSDALE LLC,42,34,False,False,False,False,False,False,False,True,False,False,False
O20160902000400,"CARLYLE SENIOR CARE OF FORK, LLC",4,3,False,False,False,False,False,False,False,True,False,True,False
O20160902000610,"CARLYLE SENIOR CARE OF FOUNTAIN INN, LLC",4,3,False,False,False,False,False,False,False,True,False,True,False
O20160902001497,"CARLYLE SENIOR CARE OF BISHOPVILLE,LLC",28,16,False,False,False,False,True,False,False,True,False,True,False
O20160902001660,"CARLYLE SENIOR CARE OF KINGSTREE, LLC",4,3,False,False,False,False,False,False,False,True,False,True,False
O20160902001707,"CARLYLE SENIOR CARE OF AIKEN, LLC",5,4,False,False,False,False,False,False,False,True,False,True,False
O20160907000075,CEDAR VIEW OPERATOR LLC,36,13,False,False,False,False,False,False,True,True,False,True,True
O20160907000108,"CARLYLE SENIOR CARE OF FLORENCE, LLC",4,3,False,False,False,False,False,False,False,True,False,True,False
O20160908000699,AHO LLC,7,5,False,False,True,False,False,False,False,True,False,True,False
O20160908001973,FREDERICK COUNTY MARYLAND,11,8,False,False,False,False,False,False,False,False,False,False,False
O20160909000072,PORT CHESTER OPERATING LLC,28,20,False,False,False,False,False,False,False,True,False,False,False
O20160909000825,CENTER AT PARK WEST LLC,7,6,False,False,False,False,False,False,False,True,False,False,False
O20160910000277,MAXIMUS 909 OPERATIONS LLC,10,9,False,False,False,False,False,False,False,True,False,False,False
O20160911000000,BOISE SNF OPERATIONS LLC,26,22,False,False,False,False,False,True,True,True,False,True,False
O20160913000031,120-124 NOYES DRIVE OPERATING COMPANY LLC,6,5,False,False,False,False,False,False,False,True,False,False,False
O20160915000471,SMITH HOUSE OPERATING LLC,32,25,False,False,False,False,False,False,False,True,False,False,False
O20160915000699,CCRNC LLC,6,6,False,False,False,False,False,False,False,False,False,False,False
O20160915001435,BEAVER VALLEY HOSPITAL,7,5,False,False,False,False,False,False,False,False,False,True,False
O20160917000120,"MAYBROOK-P EASTON OPCO, LLC",19,6,False,False,False,False,False,False,False,True,False,True,False
O20160919000462,CHI LIVING COMMUNITIES,74,58,False,False,False,False,False,False,True,True,True,False,False
O20160919000683,RIVER VALLEY OPERATING ASSOCIATES LLC,8,6,False,False,False,False,False,False,False,True,False,False,False
O20160921000014,ROCK HILL HEALTHCARE LLC,7,5,False,False,False,False,False,False,True,False,False,False,False
O20160921000112,"SOUTHERN CHARM HEALTHCARE, INC.",7,5,False,False,False,False,False,False,True,False,False,False,False
O20160921000222,MAYBROOK-P MILLVILLE OPCO LLC,18,5,False,False,False,False,False,False,False,True,False,True,False
O20160921000710,CAROLINA HEALTHCARE LLC,14,9,False,False,False,False,False,False,True,True,False,False,False
O20160921001665,BEAVER VALLEY HOSPITAL,17,9,False,False,False,False,False,False,True,True,False,False,False
O20160921001960,BEAVER VALLEY HOSPITAL,17,9,False,False,False,False,False,False,True,True,False,False,False
O20160921002000,BEAVER VALLEY HOSPITAL,17,9,False,False,False,False,False,False,True,True,False,True,False
O20160921002033,BEAVER VALLEY HOSPITAL,17,9,False,False,False,False,False,False,True,True,False,False,False
O20160921002065,BEAVER VALLEY HOSPITAL,19,9,False,False,False,False,False,False,True,True,False,False,False
O20160922000827,"ASPIRE PHYSICAL RECOVERY CENTER AT CAHABA RIVER, LLC",22,13,False,False,True,False,False,False,True,True,False,True,False
O20160922001099,"MAYBROOK-P ORANGEVILLE OPCO, LLC",18,5,False,False,False,False,False,False,False,True,False,True,False
O20160922001174,DAVIESS COUNTY HOSPITAL,14,10,False,False,False,False,False,False,False,False,True,False,False
O20160923000683,LAUREL LEASING CO LLC,35,8,False,False,False,False,False,False,True,True,False,False,True
O20160923001010,PREMIER CADBURY LLC,10,6,False,False,False,False,False,False,True,True,False,True,False
O20160923001706,"NOLAND MANAGEMENT SERVICES, LLC",44,37,False,False,False,False,False,True,True,True,False,False,False
O20160926000572,"MAYBROOK-P PRAXIS OPCO, LLC",18,5,False,False,False,False,False,False,False,True,False,True,False
O20160926001488,"TRILOGY HEALTHCARE OF ROMEO, LLC",28,11,False,False,True,False,False,False,True,True,False,True,False
O20160927000809,"MAYBROOK-P DENVER OPCO, LLC",18,5,False,False,False,False,False,False,False,True,False,True,False
O20160927001077,DESOTO INVESTMENT GROUP LLC,8,5,False,False,False,False,False,False,False,True,False,True,False
O20160927002953,TRESTLES HOLDINGS LLC,9,7,False,False,False,False,False,False,False,True,False,False,False
O20160929001495,WESTVIEW OPERATIONS LLC,26,21,False,False,False,False,False,True,True,True,False,True,False
O20160930000880,"N & R OF FULTON, INC.",8,7,False,False,False,False,False,False,True,False,False,False,False
O20161003000511,LTC OF FALL CREEK LLC,30,19,False,False,False,False,False,False,False,True,False,False,True
O20161003001004,NASHOBA VALLEY SNF OPERATIONS LLC,26,21,False,False,False,False,False,True,True,True,False,True,False
O20161004003060,EDINA SENIOR LIVING LLC,24,21,False,False,False,False,False,True,True,False,True,True,False
O20161006000170,GLENHAVEN HEALTHCARE LLC,11,10,False,False,False,False,False,True,True,False,False,False,False
O20161006000341,NEW MADRID NO 1 INC,23,11,False,False,False,False,False,False,True,True,False,False,True
O20161006000787,PRINCETON MANOR HEALTHCARE CENTER LLC,9,6,False,False,False,False,False,False,False,True,False,False,False
O20161007000513,JRNRC OPS INC,30,21,False,False,True,False,False,False,True,True,False,True,False
O20161007000590,BEAVER VALLEY HOSPITAL,17,9,False,False,False,False,False,False,True,True,False,False,False
O20161007001595,BEAVER VALLEY HOSPITAL,17,9,False,False,False,False,False,False,True,True,False,False,False
O20161010000175,MSNRC OPS INC,29,20,False,False,True,False,False,False,True,True,False,True,False
O20161011002695,OAKCREST OPERATING LLC,7,6,False,False,False,False,False,False,False,True,False,False,False
O20161011002990,REDWOOD HEALTHCARE CENTER LLC,20,14,False,False,False,False,False,False,False,True,False,True,False
O20161011003269,DIVERSICARE OF AMORY LLC,16,9,False,False,False,False,False,False,True,True,False,True,False
O20161012000106,MLAP ACQUISITION I LLC,9,9,False,False,False,False,False,False,False,False,False,False,False
O20161012002290,DIVERSICARE OF BATESVILLE LLC,17,9,False,False,False,False,False,False,True,True,False,True,False
O20161015000048,REGENCY CARE OF SILVER SPRING LLC,8,6,False,False,False,False,False,False,False,True,False,False,False
O20161018000287,DAVIESS COUNTY HOSPITAL,29,24,False,False,False,False,False,False,True,True,True,True,False
O20161018002292,PREMIERE REHABILITATION & WELLNESS CENTER OF LANCASTER LP,12,7,False,False,False,False,False,False,False,True,False,False,False
O20161019002407,"KENTON HOUSING, INC.",19,17,False,False,False,False,False,False,True,False,True,False,False
O20161020002154,DAVIESS COUNTY HOSPITAL,38,27,False,False,True,False,False,False,True,True,True,True,False
O20161021000058,DAVIESS COUNTY HOSPITAL,36,25,False,False,True,False,False,False,False,True,True,True,False
O20161021000143,DAVIESS COUNTY HOSPITAL,35,23,False,False,True,False,False,False,False,True,True,True,False
O20161021002138,LIBERTY HEALTHCARE GROUP LLC,26,17,False,False,True,False,False,True,True,True,False,False,True
O20161022000075,CASTLE PEAK SENIOR CARE LLC,33,29,False,False,False,False,False,True,True,False,True,False,False
O20161024000970,"THE WATERS OF SPRINGFIELD, LLC",4,2,False,False,False,False,False,False,False,True,False,False,False
O20161024001450,BEAVER VALLEY HOSPITAL,18,10,False,False,False,False,False,False,True,True,False,False,False
O20161024001462,"THE WATERS OF SHELBYVILLE, LLC",4,2,False,False,False,False,False,False,False,True,False,False,False
O20161024001832,"THE WATERS OF SMYRNA, LLC",3,2,False,False,False,False,False,False,False,False,False,False,False
O20161024002168,TRENTON HEALTH AND REHABILITATION CENTER LLC,27,13,False,False,False,False,False,True,False,True,False,True,False
O20161024002351,AINSWORTH BROWN COUNTY CARE CENTER,16,9,False,False,False,False,False,False,False,False,True,False,False
O20161025000243,BHEIGHTS ASSOCIATES LLC,18,13,False,False,False,False,False,False,False,True,False,True,False
O20161025000873,MAPLE SPRINGS MANAGEMENT LLC,21,16,False,False,False,False,False,False,False,True,False,False,False
O20161025001305,DAVIESS COUNTY HOSPITAL,34,23,False,False,True,False,False,False,False,True,True,True,False
O20161026000300,ADAMS COUNTY MEMORIAL HOSPITAL,44,34,False,False,False,False,False,False,True,True,True,False,False
O20161027000211,CROWNE HEALTH CARE OF CITRONELLE LLC,12,7,False,False,False,False,False,False,True,True,False,True,False
O20161028000230,SHADY ACRES OPERATIONS ASSOC LLC,3,3,False,False,False,False,False,False,False,False,False,False,False
O20161028000576,MORAGAIDENCE OPCO LLC,10,6,False,False,True,False,False,False,True,True,False,True,False
O20161101001619,COUNTY OF DUCHESNE,10,7,False,False,False,False,False,False,True,False,True,False,False
O20161102000924,PLEASANT HILLIDENCE OPCO LLC,10,6,False,False,True,False,False,False,True,True,False,True,False
O20161102001387,CHANDLER THERAPY & LIVING CENTER LLC,10,6,False,False,False,False,False,False,False,True,False,False,True
O20161104000018,"LAKE PARK OPERATIONS, LLC",17,7,False,False,False,False,False,False,False,True,False,False,False
O20161104000997,"ANNISTON HEALTH AND REHAB SERVICES, LLC",45,37,False,False,False,False,False,True,True,True,False,False,False
O20161108001523,CARUTHERSVILLE NO 1 INC,23,11,False,False,False,False,False,False,True,True,False,False,True
O20161108001583,DIVERSICARE OF BROOKHAVEN LLC,19,11,False,False,True,False,False,True,True,True,False,True,False
O20161109000479,BANE HANCOCK PARK LLC,4,2,False,False,False,False,False,False,False,True,False,True,False
O20161109000994,DIVERSICARE OF RIPLEY LLC,16,9,False,False,False,False,False,False,True,True,False,True,False
O20161109001074,GEORGIAN REHAB LLC,9,5,False,False,True,False,False,False,False,True,False,True,False
O20161109002185,WATERS OF WINCHESTER LLC,3,2,False,False,False,False,False,False,False,False,False,True,False
O20161110000004,DIVERSICARE OF EUPORA LLC,17,9,False,False,False,False,False,False,True,True,False,True,False
O20161110000198,CUMBERLAND CARE AND REHAB INC,31,18,False,False,False,False,True,True,True,True,False,True,False
O20161110000555,THE WATERS OF UNION CITY LLC,4,2,False,False,False,False,False,False,False,True,False,True,False
O20161110001003,DIVERSICARE OF MERIDIAN LLC,17,9,False,False,False,False,False,False,True,True,False,True,False
O20161110002142,"TCPRNC, LLC",24,21,False,False,False,False,False,False,False,True,False,False,False
O20161111000295,CALIFORNIA POST ACUTE LLC,5,5,False,False,False,False,False,False,False,False,False,False,False
O20161111000353,MISSION POINT HEALTHCARE HOLDINGS LLC,13,9,False,False,False,False,False,False,False,True,False,True,False
O20161111001785,BEAVER VALLEY HOSPITAL,17,9,False,False,False,False,False,False,True,True,False,False,False
O20161111002032,HANFORDIDENCE OPCO LLC,13,9,False,False,True,False,False,False,True,True,False,True,False
O20161114000384,HYDE PARK REHABILITATION CENTER LLC,8,7,False,False,False,False,False,False,False,False,False,True,False
O20161115000122,RK3 LLC,8,6,False,False,False,False,False,False,False,True,False,True,False
O20161115001185,FSC OF LAKE ST LOUIS LLC,16,9,False,False,False,False,False,False,True,True,False,True,False
O20161115001594,BEAVER VALLEY HOSPITAL,7,5,False,False,False,False,False,False,True,False,False,True,False
O20161115001787,WATERS OF GALLATIN LLC,3,2,False,False,False,False,False,False,False,False,False,True,False
O20161116000190,EFFINGHAM HOSPITAL INC,6,5,False,False,False,False,False,False,False,False,True,False,False
O20161116000821,DURHAM REHAB OPERATIONS LLC,15,8,False,False,False,False,False,False,False,True,False,False,False
O20161116001023,ST OTTOS CARE CENTER INC,27,24,False,False,False,False,False,False,False,True,False,False,False
O20161117001422,THE BETHEL METHODIST HOME,8,8,False,False,False,False,False,False,False,False,False,False,False
O20161118000129,HUMANGOOD NORCAL,43,28,False,False,False,False,False,False,True,True,True,True,False
O20161118001633,HAVEN OF PHOENIX LLC,32,25,False,False,False,False,False,False,False,True,False,False,False
O20161118002362,THE WATERFORD LLC,17,14,False,False,False,False,False,False,False,False,False,False,True
O20161121001287,DIVERSICARE OF TUPELO LLC,17,9,False,False,False,False,False,False,True,True,False,True,False
O20161121001896,THE CENTER AT FORESIGHT LLC,7,6,False,False,False,False,False,False,False,True,False,False,False
O20161122000006,DIVERSICARE OF SOUTHAVEN LLC,17,9,False,False,False,False,False,False,True,True,False,True,False
O20161122000044,LAKE MERRITT HEALTHCARE CENTER LLC,18,13,False,False,False,False,False,True,False,True,False,True,False
O20161122000542,WELLMORE OF TEGA CAY LLC,10,6,False,True,False,False,False,False,False,True,False,False,False
O20161122001219,CLARK SKILLED NURSING FACILITY LLC,19,7,False,False,False,False,False,False,False,True,False,False,True
O20161123000150,WATERS OF CLINTON LLC,3,2,False,False,False,False,False,False,False,False,False,True,False
O20161123000166,BEAVER VALLEY HOSPITAL,20,16,False,False,False,False,False,True,False,True,False,False,False
O20161123001957,NHC-MAURY REGIONAL TRANSITIONAL CARE CENTER LLC,40,17,False,False,False,True,False,True,True,True,True,True,False
O20161128000978,N & R OF WARRENTON INC,8,8,False,False,False,False,False,False,False,False,False,False,False
O20161128001069,HENRYETTA COMMUNITY SKILLED HEALTHCARE AND REHAB LLC,9,5,False,False,False,False,False,False,False,False,False,False,False
O20161128001107,N & R OF JEFFERSON CITY LLC,4,3,False,False,False,False,False,False,False,False,False,False,False
O20161128001603,FOX SUBACUTE AT SOUTH PHILADELPHIA LLC,37,29,False,False,False,False,False,False,True,True,False,False,False
O20161128002157,DIVERSICARE OF TYLERTOWN LLC,17,9,False,False,False,False,False,False,True,True,False,True,False
O20161129002116,N & R OF ANDERSON LLC,4,3,False,False,False,False,False,False,False,False,False,False,False
O20161130000542,N & R OF BRANSON LLC,3,2,False,False,False,False,False,False,False,False,False,False,False
O20161130000570,N & R OF GLASGOW LLC,4,3,False,False,False,False,False,False,False,False,False,False,False
O20161130001676,N & R OF ST JAMES LLC,4,3,False,False,False,False,False,False,False,False,False,False,False
O20161130001720,MAINEGENERAL HEALTH REHABILITATION & LONG TERM CARE,30,29,False,False,False,False,False,False,True,False,True,False,False
O20161130001801,AHC OF LANDERHAVEN LLC,24,12,False,False,True,False,False,True,True,True,False,True,True
O20161130001812,N & R OF MEXICO LLC,4,3,False,False,False,False,False,False,False,False,False,False,False
O20161130002505,N & R OF MARYVILLE LLC,4,3,False,False,False,False,False,False,False,False,False,False,False
O20161201002025,WV-PARKWAY PAVILION LLC,35,25,False,True,True,False,False,False,True,True,False,True,False
O20161202000289,MAINEGENERAL HEALTH REHABILITATION & LONG TERM CARE,34,33,False,False,False,False,False,False,True,False,True,False,False
O20161202000432,SBNH ACQUISITION LLC,8,8,False,False,False,False,False,False,False,False,False,False,False
O20161205001102,DIVERSICARE OF BESSEMER LLC,17,9,False,False,False,False,False,False,True,True,False,True,False
O20161205001386,DIVERSICARE OF LANETT LLC,17,9,False,False,False,False,False,False,True,True,False,True,False
O20161206000596,DIVERSICARE OF ONEONTA LLC,17,9,False,False,False,False,False,False,True,True,False,True,False
O20161206000710,"SOUTH LOOP SKILLED NURSING FACILITY, LLC",19,8,False,False,False,False,False,False,False,True,False,True,True
O20161206001972,DIVERSICARE OF PELL CITY LLC,17,9,False,False,False,False,False,False,True,True,False,True,False
O20161206001985,N & R OF NEW MADRID LLC,4,3,False,False,False,False,False,False,False,False,False,False,False
O20161206001991,DIVERSICARE OF WINFIELD LLC,17,9,False,False,False,False,False,False,True,True,False,True,False
O20161208000161,COMMUNITY SUPPORTS INC,13,11,False,False,False,False,False,False,False,True,False,True,False
O20161208001032,SANTA MONICA OPERATING COMPANY LP,17,9,False,False,True,False,False,False,True,True,False,True,False
O20161209000232,CARE CENTER NAMPA INC,7,6,False,False,False,False,False,False,True,False,False,False,False
O20161209000366,FREMONT HEALTHCARE OPERATING COMPANY LP,20,12,False,False,True,False,False,False,True,True,False,True,False
O20161209000815,CREEKSIDE OPERATING COMPANY LP,19,11,False,False,True,False,False,False,True,True,False,True,False
O20161209001270,IRON HORSE HEALTHCARE LLC,14,7,False,False,False,False,False,False,True,True,False,False,False
