zcta,race_total,race_white,race_black,race_aian,race_asian,race_nhpi,race_other,race_multi,pct_white,pct_black,pct_asian,pct_nhpi,hispanic_total,hispanic_count,pct_hispanic,non_hisp_white,median_hh_income,disability_pop_total,disability_count,pct_disability,acs_year
38547,2088,1992,14,0,0,39,0,43,95.4,0.7,0.0,1.9,2088,13,0.6,1992,80843,0,0,,2024-5yr
38548,1154,1103,7,15,5,0,0,24,95.6,0.6,0.4,0.0,1154,0,0.0,1103,,0,0,,2024-5yr
38549,4141,3917,7,5,0,0,55,157,94.6,0.2,0.0,0.0,4141,100,2.4,3902,49617,0,0,,2024-5yr
38550,17,17,0,0,0,0,0,0,100.0,0.0,0.0,0.0,17,0,0.0,17,,0,0,,2024-5yr
38551,4477,4045,256,20,35,0,0,121,90.4,5.7,0.8,0.0,4477,18,0.4,4027,39821,0,0,,2024-5yr
38552,472,453,6,0,0,0,0,13,96.0,1.3,0.0,0.0,472,0,0.0,453,71250,0,0,,2024-5yr
38553,2521,2250,5,0,7,10,0,249,89.3,0.2,0.3,0.4,2521,0,0.0,2250,63500,0,0,,2024-5yr
38554,719,693,0,11,0,0,0,15,96.4,0.0,0.0,0.0,719,1,0.1,693,31771,0,0,,2024-5yr
38555,21584,19778,414,17,8,178,264,925,91.6,1.9,0.0,0.8,21584,1117,5.2,19408,56818,0,0,,2024-5yr
38556,12936,12441,29,0,11,0,38,417,96.2,0.2,0.1,0.0,12936,166,1.3,12418,45443,0,0,,2024-5yr
38558,9472,8793,43,0,135,0,31,470,92.8,0.5,1.4,0.0,9472,376,4.0,8731,72819,0,0,,2024-5yr
38559,1551,1430,0,7,56,0,0,58,92.2,0.0,3.6,0.0,1551,4,0.3,1430,43961,0,0,,2024-5yr
38560,1432,1364,14,0,0,0,22,32,95.3,1.0,0.0,0.0,1432,30,2.1,1364,77986,0,0,,2024-5yr
38562,6493,6231,33,19,0,4,52,154,96.0,0.5,0.0,0.1,6493,90,1.4,6211,39398,0,0,,2024-5yr
38563,1826,1655,34,0,0,0,87,50,90.6,1.9,0.0,0.0,1826,109,6.0,1633,50313,0,0,,2024-5yr
38564,501,419,0,0,0,0,0,82,83.6,0.0,0.0,0.0,501,3,0.6,419,88947,0,0,,2024-5yr
38565,1205,1068,0,0,24,0,0,113,88.6,0.0,2.0,0.0,1205,240,19.9,930,51635,0,0,,2024-5yr
38567,1065,1041,0,0,0,0,0,24,97.7,0.0,0.0,0.0,1065,0,0.0,1041,100368,0,0,,2024-5yr
38568,2243,2099,0,0,0,0,0,144,93.6,0.0,0.0,0.0,2243,14,0.6,2099,61556,0,0,,2024-5yr
38569,390,390,0,0,0,0,0,0,100.0,0.0,0.0,0.0,390,0,0.0,390,,0,0,,2024-5yr
38570,10255,9536,261,8,49,0,40,361,93.0,2.5,0.5,0.0,10255,233,2.3,9462,41785,0,0,,2024-5yr
38571,14678,13975,72,15,28,0,81,507,95.2,0.5,0.2,0.0,14678,266,1.8,13882,58498,0,0,,2024-5yr
38572,12083,11679,3,8,20,0,34,339,96.7,0.0,0.2,0.0,12083,228,1.9,11661,56609,0,0,,2024-5yr
38573,2097,1913,0,3,0,0,141,40,91.2,0.0,0.0,0.0,2097,165,7.9,1913,49583,0,0,,2024-5yr
38574,9079,8367,16,81,7,0,78,530,92.2,0.2,0.1,0.0,9079,824,9.1,8164,52223,0,0,,2024-5yr
38575,865,859,0,0,0,0,0,6,99.3,0.0,0.0,0.0,865,0,0.0,859,39323,0,0,,2024-5yr
38577,1339,1321,4,0,0,0,0,14,98.7,0.3,0.0,0.0,1339,7,0.5,1321,52578,0,0,,2024-5yr
38578,129,111,9,0,0,0,0,9,86.0,7.0,0.0,0.0,129,0,0.0,111,54063,0,0,,2024-5yr
38579,1475,1365,0,0,0,46,23,41,92.5,0.0,0.0,3.1,1475,22,1.5,1343,51940,0,0,,2024-5yr
38580,1609,1534,38,0,0,0,0,37,95.3,2.4,0.0,0.0,1609,22,1.4,1512,70081,0,0,,2024-5yr
38581,4079,3773,44,0,8,63,117,74,92.5,1.1,0.2,1.5,4079,171,4.2,3773,55985,0,0,,2024-5yr
38582,1729,1723,0,0,0,0,0,6,99.7,0.0,0.0,0.0,1729,0,0.0,1723,93333,0,0,,2024-5yr
38583,25584,23808,306,48,68,0,150,1204,93.1,1.2,0.3,0.0,25584,814,3.2,23625,54644,0,0,,2024-5yr
38585,4084,3863,6,9,0,0,37,169,94.6,0.1,0.0,0.0,4084,60,1.5,3863,48015,0,0,,2024-5yr
38587,1446,1368,0,0,0,0,78,0,94.6,0.0,0.0,0.0,1446,36,2.5,1368,51500,0,0,,2024-5yr
38588,1025,1011,0,0,0,0,0,14,98.6,0.0,0.0,0.0,1025,0,0.0,1011,44583,0,0,,2024-5yr
38589,527,527,0,0,0,0,0,0,100.0,0.0,0.0,0.0,527,0,0.0,527,58750,0,0,,2024-5yr
38601,2507,1375,1083,0,32,0,0,17,54.8,43.2,1.3,0.0,2507,0,0.0,1375,47941,0,0,,2024-5yr
38603,2530,1994,401,0,25,0,16,94,78.8,15.8,1.0,0.0,2530,35,1.4,1980,43676,0,0,,2024-5yr
38606,16156,7702,7431,0,162,0,25,836,47.7,46.0,1.0,0.0,16156,575,3.6,7678,54539,0,0,,2024-5yr
38610,3121,1780,929,2,36,0,264,110,57.0,29.8,1.2,0.0,3121,227,7.3,1780,51675,0,0,,2024-5yr
38611,16537,9975,4159,83,32,31,1555,702,60.3,25.1,0.2,0.2,16537,1670,10.1,9870,58830,0,0,,2024-5yr
38614,16170,2608,12375,125,53,0,159,850,16.1,76.5,0.3,0.0,16170,601,3.7,2605,37383,0,0,,2024-5yr
38617,759,47,709,0,0,0,0,3,6.2,93.4,0.0,0.0,759,3,0.4,47,19861,0,0,,2024-5yr
38618,9866,6737,2721,0,2,3,174,229,68.3,27.6,0.0,0.0,9866,625,6.3,6235,66244,0,0,,2024-5yr
38619,5366,3034,2172,0,0,104,0,56,56.5,40.5,0.0,1.9,5366,0,0.0,3034,35379,0,0,,2024-5yr
38620,3386,1280,2013,0,2,0,0,91,37.8,59.5,0.1,0.0,3386,70,2.1,1280,45539,0,0,,2024-5yr
38621,1578,653,915,1,0,0,0,9,41.4,58.0,0.0,0.0,1578,0,0.0,653,36685,0,0,,2024-5yr
38622,594,251,343,0,0,0,0,0,42.3,57.7,0.0,0.0,594,0,0.0,251,30400,0,0,,2024-5yr
38623,82,0,82,0,0,0,0,0,0.0,100.0,0.0,0.0,82,0,0.0,0,,0,0,,2024-5yr
38625,1261,1260,0,0,0,0,0,1,99.9,0.0,0.0,0.0,1261,0,0.0,1260,43906,0,0,,2024-5yr
38626,1237,795,442,0,0,0,0,0,64.3,35.7,0.0,0.0,1237,0,0.0,795,65000,0,0,,2024-5yr
38627,1145,1114,4,0,0,0,8,19,97.3,0.3,0.0,0.0,1145,19,1.7,1114,62826,0,0,,2024-5yr
38629,2028,1818,123,12,0,0,33,42,89.6,6.1,0.0,0.0,2028,57,2.8,1818,69135,0,0,,2024-5yr
38631,1027,0,1027,0,0,0,0,0,0.0,100.0,0.0,0.0,1027,0,0.0,0,29583,0,0,,2024-5yr
38632,31374,25652,3230,3,325,0,352,1812,81.8,10.3,1.0,0.0,31374,723,2.3,25499,93583,0,0,,2024-5yr
38633,2212,1826,81,7,0,0,17,281,82.5,3.7,0.0,0.0,2212,34,1.5,1811,33029,0,0,,2024-5yr
38635,15503,4730,9655,108,20,0,175,815,30.5,62.3,0.1,0.0,15503,221,1.4,4723,55625,0,0,,2024-5yr
38637,26647,9642,13346,168,210,0,1602,1679,36.2,50.1,0.8,0.0,26647,2460,9.2,9517,53311,0,0,,2024-5yr
38639,447,0,447,0,0,0,0,0,0.0,100.0,0.0,0.0,447,0,0.0,0,35313,0,0,,2024-5yr
38641,2450,1847,378,0,4,0,113,108,75.4,15.4,0.2,0.0,2450,161,6.6,1847,96208,0,0,,2024-5yr
38642,2126,901,993,0,0,0,64,168,42.4,46.7,0.0,0.0,2126,64,3.0,901,59388,0,0,,2024-5yr
38643,1253,310,931,4,0,0,0,8,24.7,74.3,0.0,0.0,1253,4,0.3,310,19976,0,0,,2024-5yr
38644,106,20,86,0,0,0,0,0,18.9,81.1,0.0,0.0,106,0,0.0,20,,0,0,,2024-5yr
38645,786,348,404,10,0,0,0,24,44.3,51.4,0.0,0.0,786,33,4.2,338,46806,0,0,,2024-5yr
38646,2687,656,1949,12,0,0,0,70,24.4,72.5,0.0,0.0,2687,0,0.0,656,38618,0,0,,2024-5yr
38647,994,218,726,0,0,0,50,0,21.9,73.0,0.0,0.0,994,50,5.0,218,62820,0,0,,2024-5yr
38650,4599,3862,671,3,0,0,0,63,84.0,14.6,0.0,0.0,4599,0,0.0,3862,65000,0,0,,2024-5yr
38651,8731,6684,1444,13,13,0,194,383,76.6,16.5,0.1,0.0,8731,817,9.4,6258,98760,0,0,,2024-5yr
38652,15789,11176,2645,157,80,0,847,884,70.8,16.8,0.5,0.0,15789,1305,8.3,11150,54980,0,0,,2024-5yr
38654,57898,32833,18990,108,1260,0,1502,3205,56.7,32.8,2.2,0.0,57898,3233,5.6,32440,103092,0,0,,2024-5yr
38655,46156,31847,10746,22,1159,67,536,1779,69.0,23.3,2.5,0.1,46156,1747,3.8,31316,68235,0,0,,2024-5yr
38658,2124,1848,209,0,0,0,0,67,87.0,9.8,0.0,0.0,2124,0,0.0,1848,78125,0,0,,2024-5yr
38659,1999,1767,121,0,0,0,8,103,88.4,6.1,0.0,0.0,1999,72,3.6,1766,39593,0,0,,2024-5yr
38661,2126,791,1281,0,0,0,54,0,37.2,60.3,0.0,0.0,2126,45,2.1,791,69276,0,0,,2024-5yr
38663,11319,8882,1175,10,0,9,392,851,78.5,10.4,0.0,0.1,11319,773,6.8,8853,52141,0,0,,2024-5yr
38664,3465,181,3138,0,0,0,102,44,5.2,90.6,0.0,0.0,3465,136,3.9,181,40791,0,0,,2024-5yr
38665,3514,3336,178,0,0,0,0,0,94.9,5.1,0.0,0.0,3514,0,0.0,3336,80223,0,0,,2024-5yr
38666,5861,2300,3205,10,0,0,35,311,39.2,54.7,0.0,0.0,5861,41,0.7,2300,36892,0,0,,2024-5yr
38668,14791,8519,5310,0,17,0,246,699,57.6,35.9,0.1,0.0,14791,292,2.0,8454,71827,0,0,,2024-5yr
38670,967,16,938,0,0,0,1,12,1.7,97.0,0.0,0.0,967,1,0.1,16,38342,0,0,,2024-5yr
38671,37319,18202,15704,38,218,0,1592,1565,48.8,42.1,0.6,0.0,37319,2013,5.4,17919,61843,0,0,,2024-5yr
38672,16436,9309,5504,0,447,0,324,852,56.6,33.5,2.7,0.0,16436,848,5.2,9204,116184,0,0,,2024-5yr
38673,1056,457,476,0,0,0,0,123,43.3,45.1,0.0,0.0,1056,0,0.0,457,92350,0,0,,2024-5yr
38674,1514,865,626,0,0,0,0,23,57.1,41.3,0.0,0.0,1514,0,0.0,865,66049,0,0,,2024-5yr
38676,4995,1156,3800,0,0,0,0,39,23.1,76.1,0.0,0.0,4995,35,0.7,1156,33943,0,0,,2024-5yr
38677,5395,3920,816,36,126,0,12,485,72.7,15.1,2.3,0.0,5395,395,7.3,3813,,0,0,,2024-5yr
38680,6839,2693,3343,105,97,0,397,204,39.4,48.9,1.4,0.0,6839,545,8.0,2630,59503,0,0,,2024-5yr
38683,3952,3471,156,0,8,0,28,289,87.8,3.9,0.2,0.0,3952,84,2.1,3415,39107,0,0,,2024-5yr
38685,1301,963,330,0,0,8,0,0,74.0,25.4,0.0,0.6,1301,8,0.6,963,41210,0,0,,2024-5yr
38701,20853,5154,15213,4,297,1,0,184,24.7,73.0,1.4,0.0,20853,96,0.5,5141,40854,0,0,,2024-5yr
38703,11028,1803,8792,14,36,0,106,277,16.3,79.7,0.3,0.0,11028,62,0.6,1803,44291,0,0,,2024-5yr
38720,574,368,98,0,0,0,0,108,64.1,17.1,0.0,0.0,574,11,1.9,368,62639,0,0,,2024-5yr
38721,1000,241,745,0,0,0,0,14,24.1,74.5,0.0,0.0,1000,0,0.0,241,31385,0,0,,2024-5yr
38722,248,13,234,0,0,0,0,1,5.2,94.4,0.0,0.0,248,0,0.0,13,21818,0,0,,2024-5yr
38723,250,0,0,0,0,0,0,250,0.0,0.0,0.0,0.0,250,0,0.0,0,,0,0,,2024-5yr
38725,1152,515,583,0,24,0,9,21,44.7,50.6,2.1,0.0,1152,33,2.9,515,47115,0,0,,2024-5yr
38726,345,41,300,1,0,0,0,3,11.9,87.0,0.0,0.0,345,0,0.0,41,31929,0,0,,2024-5yr
38730,1623,912,584,0,0,0,76,51,56.2,36.0,0.0,0.0,1623,1,0.1,912,73938,0,0,,2024-5yr
38731,39,39,0,0,0,0,0,0,100.0,0.0,0.0,0.0,39,0,0.0,39,,0,0,,2024-5yr
38732,16696,6442,9161,0,258,0,337,498,38.6,54.9,1.5,0.0,16696,461,2.8,6440,44705,0,0,,2024-5yr
38733,33,0,33,0,0,0,0,0,0.0,100.0,0.0,0.0,33,0,0.0,0,,0,0,,2024-5yr
38736,610,354,256,0,0,0,0,0,58.0,42.0,0.0,0.0,610,0,0.0,354,,0,0,,2024-5yr
38737,2951,499,2297,0,0,0,24,131,16.9,77.8,0.0,0.0,2951,161,5.5,454,28343,0,0,,2024-5yr
38738,2463,831,1501,33,0,0,0,98,33.7,60.9,0.0,0.0,2463,46,1.9,831,,0,0,,2024-5yr
38740,496,160,327,0,0,0,0,9,32.3,65.9,0.0,0.0,496,0,0.0,160,49172,0,0,,2024-5yr
38744,512,208,42,0,0,0,256,6,40.6,8.2,0.0,0.0,512,256,50.0,208,22547,0,0,,2024-5yr
38745,74,21,53,0,0,0,0,0,28.4,71.6,0.0,0.0,74,0,0.0,21,,0,0,,2024-5yr
38746,475,23,420,0,0,0,0,32,4.8,88.4,0.0,0.0,475,26,5.5,23,,0,0,,2024-5yr
38748,3192,712,2441,0,0,0,0,39,22.3,76.5,0.0,0.0,3192,0,0.0,712,44615,0,0,,2024-5yr
38751,9949,1800,7780,0,40,0,49,280,18.1,78.2,0.4,0.0,9949,210,2.1,1800,44699,0,0,,2024-5yr
38753,1165,587,530,0,0,0,5,43,50.4,45.5,0.0,0.0,1165,7,0.6,587,59000,0,0,,2024-5yr
38754,1231,238,991,0,0,0,0,2,19.3,80.5,0.0,0.0,1231,0,0.0,238,38173,0,0,,2024-5yr
38756,5887,2322,3108,0,5,0,218,234,39.4,52.8,0.1,0.0,5887,250,4.2,2322,45625,0,0,,2024-5yr
38759,1346,899,398,0,0,0,24,25,66.8,29.6,0.0,0.0,1346,48,3.6,899,77083,0,0,,2024-5yr
38760,934,0,906,0,0,0,0,28,0.0,97.0,0.0,0.0,934,0,0.0,0,37679,0,0,,2024-5yr
38761,1903,305,1497,0,8,0,0,93,16.0,78.7,0.4,0.0,1903,93,4.9,305,33625,0,0,,2024-5yr
38762,1904,44,1799,11,0,0,7,43,2.3,94.5,0.0,0.0,1904,7,0.4,44,27000,0,0,,2024-5yr
38764,157,9,148,0,0,0,0,0,5.7,94.3,0.0,0.0,157,0,0.0,9,26042,0,0,,2024-5yr
38765,128,0,128,0,0,0,0,0,0.0,100.0,0.0,0.0,128,0,0.0,0,67344,0,0,,2024-5yr
38767,100,0,100,0,0,0,0,0,0.0,100.0,0.0,0.0,100,0,0.0,0,,0,0,,2024-5yr
38768,48,0,48,0,0,0,0,0,0.0,100.0,0.0,0.0,48,0,0.0,0,,0,0,,2024-5yr
38769,1882,174,1528,0,0,0,125,55,9.2,81.2,0.0,0.0,1882,125,6.6,174,20104,0,0,,2024-5yr
38771,2724,299,2379,0,0,0,0,46,11.0,87.3,0.0,0.0,2724,32,1.2,299,33547,0,0,,2024-5yr
38772,87,60,27,0,0,0,0,0,69.0,31.0,0.0,0.0,87,0,0.0,60,181375,0,0,,2024-5yr
38773,2201,437,1678,0,0,0,26,60,19.9,76.2,0.0,0.0,2201,86,3.9,437,30661,0,0,,2024-5yr
38774,1758,53,1705,0,0,0,0,0,3.0,97.0,0.0,0.0,1758,0,0.0,53,19811,0,0,,2024-5yr
38776,0,0,0,0,0,0,0,0,,,,,0,0,,0,,0,0,,2024-5yr
38778,1358,172,1023,0,0,0,0,163,12.7,75.3,0.0,0.0,1358,143,10.5,172,40179,0,0,,2024-5yr
38781,153,0,151,0,0,0,2,0,0.0,98.7,0.0,0.0,153,0,0.0,0,2499,0,0,,2024-5yr
38801,29858,13141,13648,42,450,0,1414,1163,44.0,45.7,1.5,0.0,29858,1553,5.2,13130,62946,0,0,,2024-5yr
38804,16693,11007,4360,94,90,0,163,979,65.9,26.1,0.5,0.0,16693,687,4.1,10903,64420,0,0,,2024-5yr
38821,12546,9840,2100,79,8,16,96,407,78.4,16.7,0.1,0.1,12546,263,2.1,9771,58834,0,0,,2024-5yr
38824,8244,5673,1774,16,115,0,225,441,68.8,21.5,1.4,0.0,8244,107,1.3,5660,48151,0,0,,2024-5yr
38826,5894,3926,1368,0,171,234,45,150,66.6,23.2,2.9,4.0,5894,171,2.9,3799,75862,0,0,,2024-5yr
38827,2625,2207,0,0,39,0,75,304,84.1,0.0,1.5,0.0,2625,280,10.7,2197,59226,0,0,,2024-5yr
38828,5120,4279,515,2,0,0,32,292,83.6,10.1,0.0,0.0,5120,25,0.5,4279,65025,0,0,,2024-5yr
38829,18605,15460,1982,45,91,0,172,855,83.1,10.7,0.5,0.0,18605,239,1.3,15454,51859,0,0,,2024-5yr
38833,2615,2386,29,11,0,0,0,189,91.2,1.1,0.0,0.0,2615,0,0.0,2386,52917,0,0,,2024-5yr
38834,27308,22141,3112,29,153,53,923,897,81.1,11.4,0.6,0.2,27308,1194,4.4,21855,50356,0,0,,2024-5yr
38838,1122,1004,0,0,0,0,92,26,89.5,0.0,0.0,0.0,1122,183,16.3,913,46528,0,0,,2024-5yr
38839,96,17,8,0,0,0,71,0,17.7,8.3,0.0,0.0,96,71,74.0,17,40536,0,0,,2024-5yr
38841,3963,2810,442,0,0,0,567,144,70.9,11.2,0.0,0.0,3963,590,14.9,2786,54007,0,0,,2024-5yr
38843,12303,10489,1066,19,111,13,43,562,85.3,8.7,0.9,0.1,12303,77,0.6,10474,56028,0,0,,2024-5yr
38844,161,161,0,0,0,0,0,0,100.0,0.0,0.0,0.0,161,0,0.0,161,65734,0,0,,2024-5yr
38846,2053,1964,0,0,0,0,39,50,95.7,0.0,0.0,0.0,2053,57,2.8,1952,60078,0,0,,2024-5yr
38847,3388,3306,0,7,14,0,38,23,97.6,0.0,0.4,0.0,3388,22,0.6,3302,50353,0,0,,2024-5yr
38848,965,960,0,0,0,0,0,5,99.5,0.0,0.0,0.0,965,0,0.0,960,80962,0,0,,2024-5yr
38849,5792,4590,866,12,30,0,11,283,79.2,15.0,0.5,0.0,5792,111,1.9,4567,76019,0,0,,2024-5yr
38850,2972,1979,923,0,0,0,0,70,66.6,31.1,0.0,0.0,2972,34,1.1,1964,52807,0,0,,2024-5yr
38851,8802,4789,3672,4,61,0,124,152,54.4,41.7,0.7,0.0,8802,163,1.9,4789,45365,0,0,,2024-5yr
38852,8721,8203,82,82,0,0,108,246,94.1,0.9,0.0,0.0,8721,75,0.9,8199,52942,0,0,,2024-5yr
38855,5747,5076,56,0,0,0,256,359,88.3,1.0,0.0,0.0,5747,318,5.5,4965,68307,0,0,,2024-5yr
38856,1221,1180,0,0,0,0,17,24,96.6,0.0,0.0,0.0,1221,38,3.1,1180,66686,0,0,,2024-5yr
38857,4132,3860,260,0,10,0,0,2,93.4,6.3,0.2,0.0,4132,0,0.0,3860,93021,0,0,,2024-5yr
38858,5442,4141,1257,0,0,0,0,44,76.1,23.1,0.0,0.0,5442,145,2.7,3996,56037,0,0,,2024-5yr
38859,475,439,0,0,0,0,36,0,92.4,0.0,0.0,0.0,475,36,7.6,439,41389,0,0,,2024-5yr
38860,5388,1920,3429,3,0,0,0,36,35.6,63.6,0.0,0.0,5388,0,0.0,1920,41293,0,0,,2024-5yr
38862,2024,1072,900,0,0,0,0,52,53.0,44.5,0.0,0.0,2024,10,0.5,1072,52750,0,0,,2024-5yr
38863,19046,13858,3138,33,1,0,894,1122,72.8,16.5,0.0,0.0,19046,1512,7.9,13549,49528,0,0,,2024-5yr
38864,2100,2032,0,0,0,0,0,68,96.8,0.0,0.0,0.0,2100,0,0.0,2032,54130,0,0,,2024-5yr
38865,4860,3276,557,0,1,0,14,1012,67.4,11.5,0.0,0.0,4860,93,1.9,3238,55380,0,0,,2024-5yr
38866,12429,10680,1235,0,0,0,140,374,85.9,9.9,0.0,0.0,12429,410,3.3,10527,78791,0,0,,2024-5yr
38868,4371,2227,1860,0,0,0,167,117,50.9,42.6,0.0,0.0,4371,99,2.3,2227,41030,0,0,,2024-5yr
38869,259,214,25,0,0,0,0,20,82.6,9.7,0.0,0.0,259,0,0.0,214,62955,0,0,,2024-5yr
38870,2133,1888,97,0,3,0,0,145,88.5,4.5,0.1,0.0,2133,0,0.0,1888,70667,0,0,,2024-5yr
38871,2337,2065,225,0,0,0,11,36,88.4,9.6,0.0,0.0,2337,11,0.5,2065,63906,0,0,,2024-5yr
38873,2383,2019,111,0,54,0,7,192,84.7,4.7,2.3,0.0,2383,33,1.4,2019,54107,0,0,,2024-5yr
38876,1441,1433,0,0,0,0,0,8,99.4,0.0,0.0,0.0,1441,0,0.0,1433,37462,0,0,,2024-5yr
38878,2449,1476,383,0,0,0,530,60,60.3,15.6,0.0,0.0,2449,548,22.4,1476,42472,0,0,,2024-5yr
38879,56,3,33,0,0,0,20,0,5.4,58.9,0.0,0.0,56,20,35.7,3,,0,0,,2024-5yr
38901,17832,8504,8686,8,0,0,136,498,47.7,48.7,0.0,0.0,17832,1,0.0,8504,48848,0,0,,2024-5yr
38913,509,498,0,0,0,0,0,11,97.8,0.0,0.0,0.0,509,0,0.0,498,21387,0,0,,2024-5yr
38914,534,287,237,0,0,0,0,10,53.7,44.4,0.0,0.0,534,15,2.8,287,46250,0,0,,2024-5yr
38915,3402,2181,967,0,11,0,24,219,64.1,28.4,0.3,0.0,3402,45,1.3,2181,44375,0,0,,2024-5yr
38916,4606,2893,1487,0,0,0,133,93,62.8,32.3,0.0,0.0,4606,74,1.6,2893,48094,0,0,,2024-5yr
38917,3225,2279,888,0,43,0,15,0,70.7,27.5,1.3,0.0,3225,0,0.0,2279,60432,0,0,,2024-5yr
38920,396,282,69,0,0,0,0,45,71.2,17.4,0.0,0.0,396,0,0.0,282,42014,0,0,,2024-5yr
38921,4786,1580,3152,1,2,0,0,51,33.0,65.9,0.0,0.0,4786,14,0.3,1580,37326,0,0,,2024-5yr
38922,3296,1667,1453,0,7,19,16,134,50.6,44.1,0.2,0.6,3296,97,2.9,1667,36473,0,0,,2024-5yr
38923,1215,514,672,0,0,0,0,29,42.3,55.3,0.0,0.0,1215,0,0.0,514,62391,0,0,,2024-5yr
38924,709,106,578,0,0,0,0,25,15.0,81.5,0.0,0.0,709,3,0.4,106,43750,0,0,,2024-5yr
38925,1901,1120,598,0,1,0,3,179,58.9,31.5,0.1,0.0,1901,0,0.0,1120,41217,0,0,,2024-5yr
38927,1276,780,465,0,0,0,0,31,61.1,36.4,0.0,0.0,1276,0,0.0,780,48611,0,0,,2024-5yr
38928,208,9,126,0,0,0,0,73,4.3,60.6,0.0,0.0,208,0,0.0,9,35438,0,0,,2024-5yr
38929,1924,1180,680,0,0,0,10,54,61.3,35.3,0.0,0.0,1924,0,0.0,1180,68202,0,0,,2024-5yr
38930,22700,5764,15720,29,92,0,647,448,25.4,69.3,0.4,0.0,22700,762,3.4,5764,35453,0,0,,2024-5yr
38940,1994,1519,129,0,0,0,23,323,76.2,6.5,0.0,0.0,1994,82,4.1,1519,64048,0,0,,2024-5yr
38941,3767,316,3324,0,2,0,100,25,8.4,88.2,0.1,0.0,3767,87,2.3,316,38705,0,0,,2024-5yr
38943,786,574,212,0,0,0,0,0,73.0,27.0,0.0,0.0,786,0,0.0,574,43242,0,0,,2024-5yr
38944,314,60,246,0,0,0,0,8,19.1,78.3,0.0,0.0,314,0,0.0,60,39934,0,0,,2024-5yr
38946,130,20,110,0,0,0,0,0,15.4,84.6,0.0,0.0,130,0,0.0,20,,0,0,,2024-5yr
38947,42,40,2,0,0,0,0,0,95.2,4.8,0.0,0.0,42,0,0.0,40,,0,0,,2024-5yr
38948,1818,1123,541,0,11,0,0,143,61.8,29.8,0.6,0.0,1818,4,0.2,1123,29400,0,0,,2024-5yr
38949,287,287,0,0,0,0,0,0,100.0,0.0,0.0,0.0,287,0,0.0,287,,0,0,,2024-5yr
38950,717,308,409,0,0,0,0,0,43.0,57.0,0.0,0.0,717,0,0.0,308,,0,0,,2024-5yr
38951,1075,751,260,0,0,0,62,2,69.9,24.2,0.0,0.0,1075,63,5.9,751,40568,0,0,,2024-5yr
38952,301,164,137,0,0,0,0,0,54.5,45.5,0.0,0.0,301,0,0.0,164,68958,0,0,,2024-5yr
38953,287,196,0,0,0,0,0,91,68.3,0.0,0.0,0.0,287,0,0.0,196,36454,0,0,,2024-5yr
38954,777,219,533,0,0,0,25,0,28.2,68.6,0.0,0.0,777,25,3.2,219,38293,0,0,,2024-5yr
38957,347,213,106,24,0,0,0,4,61.4,30.5,0.0,0.0,347,7,2.0,210,41181,0,0,,2024-5yr
38961,411,309,102,0,0,0,0,0,75.2,24.8,0.0,0.0,411,0,0.0,309,46792,0,0,,2024-5yr
38962,45,45,0,0,0,0,0,0,100.0,0.0,0.0,0.0,45,0,0.0,45,,0,0,,2024-5yr
38963,2882,464,2331,5,2,0,18,62,16.1,80.9,0.1,0.0,2882,70,2.4,456,45128,0,0,,2024-5yr
38964,105,105,0,0,0,0,0,0,100.0,0.0,0.0,0.0,105,0,0.0,105,,0,0,,2024-5yr
38965,8963,5844,2626,44,1,0,56,392,65.2,29.3,0.0,0.0,8963,143,1.6,5799,58258,0,0,,2024-5yr
38966,646,23,623,0,0,0,0,0,3.6,96.4,0.0,0.0,646,0,0.0,23,32208,0,0,,2024-5yr
38967,6693,3471,3142,0,0,0,0,80,51.9,46.9,0.0,0.0,6693,4,0.1,3467,39663,0,0,,2024-5yr
39038,5164,776,4302,0,14,0,0,72,15.0,83.3,0.3,0.0,5164,1,0.0,776,33538,0,0,,2024-5yr
39039,1981,1231,691,0,0,0,0,59,62.1,34.9,0.0,0.0,1981,0,0.0,1231,60175,0,0,,2024-5yr
39040,3256,2543,687,0,0,0,0,26,78.1,21.1,0.0,0.0,3256,22,0.7,2543,61250,0,0,,2024-5yr
39041,2704,539,1878,0,0,0,109,178,19.9,69.5,0.0,0.0,2704,49,1.8,539,41137,0,0,,2024-5yr
39042,39142,27873,9548,92,231,0,317,1081,71.2,24.4,0.6,0.0,39142,736,1.9,27852,88597,0,0,,2024-5yr
39044,2994,1984,909,0,0,49,0,52,66.3,30.4,0.0,1.6,2994,56,1.9,1984,74417,0,0,,2024-5yr
39045,1013,27,986,0,0,0,0,0,2.7,97.3,0.0,0.0,1013,0,0.0,27,39021,0,0,,2024-5yr
39046,28442,8995,18211,0,139,0,403,694,31.6,64.0,0.5,0.0,28442,895,3.1,8944,49132,0,0,,2024-5yr
39047,40808,32009,5464,351,671,11,176,2126,78.4,13.4,1.6,0.0,40808,1122,2.7,31689,100347,0,0,,2024-5yr
39051,14986,7128,6055,372,0,0,1046,385,47.6,40.4,0.0,0.0,14986,1312,8.8,7110,48547,0,0,,2024-5yr
39054,337,88,234,0,0,12,3,0,26.1,69.4,0.0,3.6,337,15,4.5,88,,0,0,,2024-5yr
39056,26836,13217,11255,7,1247,11,320,779,49.3,41.9,4.6,0.0,26836,526,2.0,13092,75110,0,0,,2024-5yr
39057,2718,1617,74,637,11,0,195,184,59.5,2.7,0.4,0.0,2718,0,0.0,1617,62349,0,0,,2024-5yr
