YEAR,YEAR_TYPE,SMRY_CTGRY,SRVC_CTGRY,PRVDR_ID,PRVDR_NAME,PRVDR_CITY,STATE,PRVDR_ZIP,BENE_DSTNCT_CNT,TOT_EPSD_STAY_CNT,TOT_SRVC_DAYS,TOT_CHRG_AMT,TOT_ALOWD_AMT,TOT_MDCR_PYMT_AMT,TOT_MDCR_STDZD_PYMT_AMT,BENE_DUAL_PCT,BENE_RRL_PCT,BENE_AVG_AGE,BENE_MALE_PCT,BENE_FEML_PCT,BENE_RACE_WHT_PCT,BENE_RACE_BLACK_PCT,BENE_RACE_API_PCT,BENE_RACE_HSPNC_PCT,BENE_RACE_NATIND_PCT,BENE_RACE_UNK_PCT,BENE_RACE_OTHR_PCT,BENE_AVG_RISK_SCRE,BENE_CC_BH_ADHD_OTHCD_V1_PCT,BENE_CC_BH_ALCOHOL_DRUG_V1_PCT,BENE_CC_BH_ALZ_NONALZDEM_V2_PCT,BENE_CC_BH_ANXIETY_V1_PCT,BENE_CC_BH_BIPOLAR_V1_PCT,BENE_CC_BH_DEPRESS_V1_PCT,BENE_CC_BH_MOOD_V2_PCT,BENE_CC_BH_PD_V1_PCT,BENE_CC_BH_PTSD_V1_PCT,BENE_CC_BH_SCHIZO_OTHPSY_V1_PCT,BENE_CC_BH_TOBACCO_V1_PCT,BENE_CC_PH_AFIB_V2_PCT,BENE_CC_PH_ARTHRITIS_V2_PCT,BENE_CC_PH_ASTHMA_V2_PCT,BENE_CC_PH_CANCER6_V2_PCT,BENE_CC_PH_CKD_V2_PCT,BENE_CC_PH_COPD_V2_PCT,BENE_CC_PH_DIABETES_V2_PCT,BENE_CC_PH_HF_NONIHD_V2_PCT,BENE_CC_PH_HYPERLIPIDEMIA_V2_PCT,BENE_CC_PH_HYPERTENSION_V2_PCT,BENE_CC_PH_ISCHEMICHEART_V2_PCT,BENE_CC_PH_OSTEOPOROSIS_V2_PCT,BENE_CC_PH_PARKINSON_V2_PCT,BENE_CC_PH_STROKE_TIA_V2_PCT,PRMRY_DX_INFCTN_PCT,PRMRY_DX_NEOBLD_PCT,PRMRY_DX_ENDONUTRMET_PCT,PRMRY_DX_MNTBEHNEUDIS_PCT,PRMRY_DX_NERVSYSTM_PCT,PRMRY_DX_ENTSYS_PCT,PRMRY_DX_CIRCSYSTM_PCT,PRMRY_DX_RSPSYSTM_PCT,PRMRY_DX_DIGSYSTM_PCT,PRMRY_DX_SKNMUSSYSTM_PCT,PRMRY_DX_GUSYSTM_PCT,PRMRY_DX_PRGPERICONG_PCT,PRMRY_DX_SXILLDEF_PCT,PRMRY_DX_INJPOIS_PCT,PRMRY_DX_HLTHSRV_PCT,high_therapy_intensity,high_dual_pct
2023,FY,PROVIDER,SNF,555901,Anberry Transitional Care,Merced,CA,95341,547,668,12720,7447314,9566707,8631802,6821584,41,5,79,41,59,63,5,4,27,*,*,*,2.44,*,15,24,36,5,37,40,*,*,3,19,44,63,23,18,51,38,52,54,82,95,55,20,5,33,*,*,3,*,*,0,16,10,*,5,15,0,*,25,22,,True
2023,FY,PROVIDER,SNF,555902,Height Street Skilled Care,Bakersfield,CA,93305,77,107,4547,2471309,3043715,2389718,2085453,*,0,78,47,53,60,*,0,36,0,*,0,2.92,*,22,56,61,*,68,71,*,*,30,17,40,66,14,*,43,42,56,49,83,*,56,23,*,39,*,*,*,0,11,0,11,16,*,*,*,0,0,14,21,,
2023,FY,PROVIDER,SNF,555903,The Gardens Of El Monte,El Monte,CA,91732,121,179,9151,4592571,6468279,5073491,4034786,91,0,76,44,56,38,16,15,29,0,*,*,2.92,15,25,79,79,69,76,*,11,*,81,31,22,71,11,11,51,43,55,31,79,*,36,21,12,24,*,*,11,*,28,0,11,12,*,16,7,0,0,7,*,,True
2023,FY,PROVIDER,SNF,555904,The Ellison John Transitional Care Center,Lancaster,CA,93534,236,291,9089,8034879,7295221,6168445,4959669,53,*,76,44,56,59,19,*,18,*,*,*,2.95,*,22,31,36,11,45,50,*,*,24,19,37,68,22,21,44,49,63,59,82,94,53,22,6,39,*,*,7,*,5,0,20,20,*,10,*,*,*,19,11,,True
2023,FY,PROVIDER,SNF,555905,Serenethos Care Center Llc,Hayward,CA,94541,39,52,2087,1513531,2127561,1821402,1049656,*,0,77,59,41,54,*,*,*,*,0,*,3.14,*,31,67,46,28,49,64,*,*,41,*,33,54,*,*,31,*,38,41,54,*,33,*,*,31,*,*,*,*,*,0,21,*,*,*,*,0,0,*,31,,
2023,FY,PROVIDER,SNF,555906,Meadowbrook Village Christian Retirement Community,Escondido,CA,92026,44,56,1216,684248,903293,812889,678830,*,0,87,34,66,98,0,*,0,0,*,0,2.05,0,*,59,32,*,52,52,*,*,*,*,52,64,*,*,61,43,*,45,*,*,61,41,*,30,*,*,*,0,*,0,21,*,*,*,*,0,*,32,*,,
2023,FY,PROVIDER,SNF,555908,South Pasadena Care Center,South Pasadena,CA,91030,152,209,8204,10297033,6509246,5336454,4269722,80,*,78,42,58,39,16,15,25,0,*,*,3.29,*,20,61,50,15,56,59,*,*,43,19,38,69,15,17,57,45,64,52,82,*,59,20,9,38,7,*,0,*,26,0,9,11,*,9,6,0,0,10,17,,True
2023,FY,PROVIDER,SNF,555909,Colusa Medical Center - Snf,Colusa,CA,95932,17,17,259,846291,144952,123810,98032,*,*,81,*,*,88,0,0,*,0,*,0,2.79,0,*,*,*,*,*,*,*,*,0,*,*,*,0,*,*,*,*,*,100,*,*,*,*,*,*,*,*,0,*,0,*,*,*,*,*,0,*,*,*,,
2023,FY,PROVIDER,SNF,555910,Trellis Chino,Chino,CA,91710,396,477,18875,19234826,15586539,13024455,11217363,42,*,78,41,59,52,10,12,23,0,*,*,3.07,*,19,38,51,9,55,71,5,*,18,14,41,66,20,17,57,35,64,54,85,95,48,26,11,39,4,3,*,*,17,0,13,12,*,27,*,*,*,16,4,,True
2023,FY,PROVIDER,SNF,555911,Glendale Adventist Medical Center Dp/Snf,Glendale,CA,91206,829,939,12843,17166385,11564751,10967830,9016094,74,*,81,39,61,64,2,8,16,0,8,2,2.86,2,12,52,50,13,59,64,2,*,17,18,45,87,22,23,57,45,68,66,92,98,75,39,10,37,8,4,*,*,17,0,13,12,3,17,5,0,*,16,6,,True
2023,FY,PROVIDER,SNF,555912,Kern River Transitional Care,Bakersfield,CA,93308,487,664,23571,18680810,18855222,15782492,13852432,48,*,78,42,58,77,3,3,15,*,*,*,3.06,*,20,43,46,9,56,65,*,2,17,16,44,69,20,21,50,44,58,57,89,96,56,23,10,38,2,*,*,*,36,0,20,10,*,14,*,*,*,11,3,,True
2023,FY,PROVIDER,SNF,555913,Ahc Healthcare Of Sacramento,North Sacramento,CA,95815,449,535,12427,14505227,12088289,11047407,7237097,22,*,80,40,60,74,8,6,9,*,*,*,2.69,4,21,36,47,7,53,57,3,4,8,13,49,77,21,27,55,40,50,52,87,94,55,37,6,30,*,3,2,*,9,0,13,10,4,10,4,0,*,25,19,,False
2023,FY,PROVIDER,SNF,555914,We Care Skilled Nursing Facility,Hayward,CA,94541,118,143,6051,3979672,6043852,5200429,3000902,59,0,79,55,45,34,*,26,25,0,*,*,3.1,*,14,37,31,*,33,35,0,*,12,14,59,57,19,15,61,38,66,69,89,*,73,25,*,46,*,*,*,*,10,0,19,15,*,10,10,0,*,10,15,,True
2023,FY,PROVIDER,SNF,555915,The Springs Health And Rehabilitation Center,Murrieta,CA,92563,451,548,11780,9907969,8976457,7989363,6959438,26,0,80,37,63,77,8,3,11,0,*,*,2.58,*,19,39,41,10,51,55,*,3,9,15,48,70,16,25,52,37,51,53,84,94,53,26,7,32,4,*,*,0,10,0,20,11,4,8,4,0,2,16,17,,False
2023,FY,PROVIDER,SNF,555917,Veterans Home Of California - West Los Angeles,Los Angeles,CA,90049,59,83,1285,683977,976811,908574,755858,20,0,83,*,*,69,*,0,*,0,0,0,1.69,*,*,42,24,*,32,39,*,*,*,*,25,42,*,*,34,20,37,32,*,*,27,*,*,*,*,0,*,*,*,0,*,*,*,*,*,0,0,*,42,,False
2023,FY,PROVIDER,SNF,555918,Fowler Care Center,Fowler,CA,93625,17,19,925,486530,591672,461411,426175,*,0,72,*,*,*,*,*,*,*,0,0,2.16,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0,*,*,*,0,*,*,0,*,0,0,0,*,0,,
2023,FY,PROVIDER,SNF,555920,Evergreen Care Center,Fresno,CA,93727,24,26,1247,699823,801465,610042,577071,*,0,75,*,*,71,*,0,*,0,0,0,2.97,*,*,*,*,*,*,*,*,*,46,*,*,*,46,*,50,*,*,50,*,100,50,*,*,*,0,0,*,*,*,0,*,*,*,*,*,0,0,*,0,,
2023,FY,PROVIDER,SNF,555921,Rancho Bellagio Post Acute,Moreno Valley,CA,92555,277,353,13811,16561326,11819537,9871431,8510225,58,*,76,46,54,48,17,*,27,*,*,*,3.2,*,21,34,40,21,52,60,*,*,14,18,42,64,18,17,54,40,64,51,81,94,48,24,*,36,*,0,*,0,4,0,19,*,0,56,0,0,0,16,5,,True
2023,FY,PROVIDER,SNF,555922,Orchards Skilled Nursing,Ladera Ranch,CA,92694,301,350,7287,5745879,5618941,5078142,4224525,*,*,84,43,57,93,*,4,*,0,*,*,2.18,*,12,39,40,4,49,54,*,*,6,6,44,75,15,25,41,29,31,37,86,92,52,31,10,32,4,4,0,0,9,0,13,7,*,11,5,0,*,31,14,,
2023,FY,PROVIDER,SNF,555923,Temecula Healthcare Center,Temecula,CA,92592,426,497,17673,13802765,13081956,10824530,9325381,28,*,79,44,56,77,4,*,14,*,*,*,2.77,*,19,39,42,11,53,56,*,*,26,18,50,60,19,22,50,35,50,54,81,94,53,19,6,33,*,3,2,*,7,*,23,10,3,8,10,0,*,22,11,,False
2023,FY,PROVIDER,SNF,555924,Bethel Lutheran Home,Selma,CA,93662,32,46,914,377726,598448,508973,473665,66,0,82,*,*,59,*,*,*,0,0,0,2.24,0,*,53,59,*,66,*,*,*,*,*,47,59,*,*,53,*,50,50,*,*,59,*,*,*,*,*,*,*,*,0,28,*,*,*,*,0,0,*,*,,True
2023,FY,PROVIDER,SNF,555926,Shadelands Post Acute,Walnut Creek,CA,94598,516,592,18889,27427841,21892832,19708818,11550389,14,0,82,39,61,83,4,6,3,*,*,2,2.33,*,16,31,38,6,44,46,*,*,5,9,46,67,23,27,52,31,38,48,86,92,44,28,9,32,6,2,*,0,14,0,14,4,*,14,*,0,*,25,19,,False
2023,FY,PROVIDER,SNF,555927,Pih Health Good Samaritan Hospital D/P Snf,Los Angeles,CA,90017,38,43,384,1869278,323675,296875,240094,*,0,77,53,47,*,*,*,34,0,0,*,3.35,0,32,34,*,*,39,45,0,0,*,*,37,63,*,*,55,32,*,39,*,*,47,*,*,29,*,*,*,0,*,0,*,*,*,*,*,0,*,0,*,,
2023,FY,PROVIDER,SNF,555928,Ridgeview Skilled Nursing Facility,San Diego,CA,92131,12,12,180,129847,121314,113714,95230,0,0,80,*,*,92,0,*,0,0,*,0,2.63,0,*,*,*,*,*,*,0,0,0,*,*,*,*,*,*,*,*,*,*,100,*,*,*,*,0,*,0,0,*,0,*,*,0,*,0,0,0,*,*,,False
2023,FY,PROVIDER,SNF,065001,Lowry Hills Care And Rehabilitation,Aurora,CO,80010,60,94,3406,1739999,1923580,1393338,1483200,*,*,66,55,45,58,18,*,*,*,0,*,3.45,*,48,48,62,38,68,77,*,*,33,57,23,67,*,*,53,45,48,38,68,82,30,*,*,30,*,*,*,*,18,0,19,21,*,*,0,0,*,*,*,,
2023,FY,PROVIDER,SNF,065009,St Paul Health Center,Denver,CO,80206,30,33,679,478361,411015,345608,356719,53,*,74,57,43,70,*,0,*,*,*,0,2.63,*,*,37,43,*,40,50,*,*,*,*,40,60,*,*,50,*,40,40,*,*,50,*,*,*,0,*,*,0,*,0,*,*,0,*,*,0,0,*,*,,True
2023,FY,PROVIDER,SNF,065015,Mountain Vista Health Center,Wheat Ridge,CO,80033,12,12,318,211180,196589,169239,174574,*,0,86,*,*,*,0,*,*,0,0,0,2.8,0,0,*,*,*,*,*,*,0,*,*,*,*,*,*,*,*,*,*,*,100,*,*,0,*,*,0,0,0,*,0,*,*,0,*,0,0,0,*,*,,
2023,FY,PROVIDER,SNF,065034,Amberwood Post Acute,Denver,CO,80222,49,66,1302,1039587,835770,728839,748933,61,*,70,63,37,69,*,*,*,0,*,0,4,*,49,41,61,31,65,69,*,*,31,41,27,73,*,*,47,43,43,45,76,*,47,24,*,39,*,*,*,*,18,0,*,23,*,*,*,0,*,*,*,,True
2023,FY,PROVIDER,SNF,065052,Boulder Post Acute,Boulder,CO,80304,47,59,2465,1339837,1251134,933180,973444,*,*,70,49,51,77,*,*,*,0,*,0,1.97,*,26,60,45,26,53,60,*,*,40,23,*,51,*,0,26,23,30,23,60,64,26,*,*,*,0,0,*,36,19,0,*,19,*,0,*,0,0,*,*,,
2023,FY,PROVIDER,SNF,065077,Englewood Post Acute And Rehabilitation,Englewood,CO,80113,95,119,2203,1608367,1443498,1238280,1280880,52,*,74,49,51,81,*,*,*,*,0,*,2.54,*,35,41,52,26,58,64,*,*,*,25,34,56,*,13,44,31,36,35,68,85,33,18,*,26,9,*,*,*,13,0,*,*,*,10,*,0,*,16,18,,True
2023,FY,PROVIDER,SNF,065092,Villa Manor Care Center,Lakewood,CO,80226,108,132,4396,3396700,2844651,2321723,2412110,22,*,80,38,62,92,*,*,*,0,*,*,2.61,*,23,37,42,10,52,56,*,*,*,14,45,76,19,27,52,35,38,45,80,*,40,41,*,30,*,*,*,0,*,*,11,*,*,8,*,0,*,30,20,,False
2023,FY,PROVIDER,SNF,065097,Mapleton Post Acute,Lakewood,CO,80226,19,20,349,188988,216622,190477,195617,*,*,77,*,*,79,0,0,*,0,*,0,2.98,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0,*,0,*,0,*,*,0,*,*,0,0,*,*,,
2023,FY,PROVIDER,SNF,065100,Rock Canyon Respiratory And Rehabilitation Center,Pueblo,CO,81004,61,75,2136,1311615,1257063,977591,1208919,59,*,73,69,31,70,*,0,23,*,0,0,2.5,*,25,38,51,*,52,59,0,*,*,34,34,48,*,18,38,56,59,31,64,80,46,*,*,33,*,0,*,*,21,0,16,16,*,*,*,0,0,*,*,,True
2023,FY,PROVIDER,SNF,065108,Villas At Sunny Acres The,Thornton,CO,80233,125,138,3346,1906202,2149789,1839801,1912976,48,*,76,42,58,85,*,*,11,0,*,0,2.62,*,27,58,43,18,66,72,*,*,10,26,29,58,12,14,52,33,43,38,68,88,38,20,*,30,*,*,*,*,13,0,12,10,*,12,*,0,0,19,19,,True
2023,FY,PROVIDER,SNF,065110,Red Cliffs Post Acute,Grand Junction,CO,81506,44,59,1154,546078,702319,583716,652568,68,*,74,57,43,77,0,0,*,*,*,*,2.89,*,41,45,36,*,52,57,*,*,*,27,27,50,*,*,43,43,50,41,66,*,34,27,*,30,*,0,*,0,*,0,*,*,*,*,*,0,0,29,*,,True
2023,FY,PROVIDER,SNF,065113,Medallion Post Acute Rehabilitation,Colorado Springs,CO,80909,133,183,4881,3612070,3087305,2388395,2542432,73,*,72,56,44,80,*,*,8,*,*,*,3.11,*,35,44,51,24,60,67,*,9,14,34,32,63,14,8,49,42,47,46,74,92,38,19,*,33,*,*,*,*,12,0,12,8,*,14,*,*,*,10,28,,True
2023,FY,PROVIDER,SNF,065119,Valley Manor Care Center,Montrose,CO,81401,54,63,1298,883602,875829,777803,753346,50,*,80,35,65,96,0,0,*,0,*,0,2.21,0,*,35,37,*,56,57,*,*,*,*,43,52,*,*,46,33,35,41,59,*,41,*,*,20,*,0,*,*,*,0,*,*,0,*,*,0,0,*,29,,True
2023,FY,PROVIDER,SNF,065120,Clear Creek Care Center,Westminster,CO,80030,38,41,723,641543,427604,378044,391523,32,*,77,50,50,74,*,0,*,0,*,0,2.85,0,32,42,45,*,53,55,*,0,*,*,34,61,*,0,68,*,53,39,68,*,50,*,*,34,*,0,*,*,*,0,*,*,*,*,*,0,0,*,*,,False
2023,FY,PROVIDER,SNF,065121,Pavilion At Villa Pueblo The,Pueblo,CO,81001,129,158,5508,3556024,2994425,2310488,2871947,47,10,77,47,53,66,*,*,32,0,0,0,2.93,*,20,46,51,9,53,57,*,*,9,18,40,71,15,16,46,43,57,44,76,86,35,26,11,30,*,*,*,*,20,0,16,11,*,9,*,0,*,22,8,,True
2023,FY,PROVIDER,SNF,065124,Holly Heights Care Center,Denver,CO,80222,12,13,181,115274,117322,109322,112133,*,0,81,*,*,*,*,0,*,0,*,0,2.92,*,*,*,*,*,*,*,0,0,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0,*,0,*,*,0,0,*,0,0,*,*,,
2023,FY,PROVIDER,SNF,065129,North Shore Health & Rehab Facility,Loveland,CO,80538,111,128,2453,2064594,1559314,1389981,1446655,25,*,82,40,60,95,0,0,*,0,*,0,2.28,0,22,47,43,11,49,52,*,*,*,14,30,68,14,17,48,39,32,40,74,86,42,33,*,23,*,*,*,*,*,0,16,13,*,10,*,0,0,27,9,,False
2023,FY,PROVIDER,SNF,065139,Good Samaritan Society -- Loveland Village,Loveland,CO,80537,65,74,1837,1972854,1054711,877682,921191,*,*,86,32,68,95,0,*,*,0,0,0,2.3,*,*,48,42,*,51,54,*,*,*,*,55,71,*,18,48,28,37,45,72,83,35,34,*,28,*,0,*,*,*,0,*,*,*,*,*,0,0,27,*,,
2023,FY,PROVIDER,SNF,065142,Lemay Avenue Health And Rehabilitation Facility,Fort Collins,CO,80525,218,256,5831,4742650,3527996,3067357,3208986,12,5,82,37,63,93,*,0,*,0,*,0,2.14,*,14,35,49,7,53,56,*,*,*,11,37,73,17,24,51,30,30,44,77,89,40,24,6,22,*,*,*,*,5,*,11,10,*,9,9,0,*,25,18,,False
2023,FY,PROVIDER,SNF,065146,Hampden Hills Post Acute,Aurora,CO,80014,57,78,2542,1774796,1669282,1351691,1405255,74,*,72,53,47,63,*,*,*,*,0,0,3.22,*,30,60,60,32,58,60,*,*,30,39,32,49,*,*,39,51,53,37,67,*,39,*,*,35,*,*,*,*,23,0,*,*,*,*,*,0,0,*,14,,True
2023,FY,PROVIDER,SNF,065147,Mountain View Post Acute,Colorado Springs,CO,80906,50,61,1392,758085,880269,723633,758957,68,0,74,54,46,76,*,*,*,*,0,*,3.21,*,26,48,50,22,66,72,*,*,*,32,36,60,*,*,50,42,46,48,72,*,42,*,*,28,*,0,*,*,21,0,*,*,*,18,*,0,0,*,*,,True
2023,FY,PROVIDER,SNF,065150,Devonshire Care Center,Sterling,CO,80751,47,54,1164,454491,714633,629840,606377,26,*,85,32,68,91,0,0,*,0,*,0,1.96,0,*,47,23,*,23,26,0,0,*,*,40,70,*,*,45,34,43,32,74,*,36,40,*,*,*,*,*,*,*,0,*,*,0,*,*,0,0,26,*,,False
2023,FY,PROVIDER,SNF,065152,Sundance Skilled Nursing And Rehabilitation,Colorado Springs,CO,80904,40,53,985,474436,571515,452447,476299,*,*,69,70,30,85,*,*,*,0,0,*,3.3,*,50,48,45,*,60,*,*,*,35,50,30,53,*,*,45,53,35,40,65,*,43,*,*,33,0,*,*,*,*,0,*,25,0,*,*,0,0,21,*,,
2023,FY,PROVIDER,SNF,065153,Vista Grande Rehabilitation And Healthcare Center,Cortez,CO,81321,68,73,2331,1062773,1580824,1325881,1280591,35,*,81,44,56,85,0,*,*,*,*,*,2.18,*,*,40,28,*,50,50,0,*,*,*,35,54,*,21,32,35,43,40,69,75,35,32,*,18,*,*,0,0,*,0,*,*,*,15,*,0,0,16,30,,False
2023,FY,PROVIDER,SNF,065163,Eben Ezer Lutheran Care Center,Brush,CO,80723,34,39,896,484425,594925,525607,508606,35,*,81,41,59,97,0,0,0,0,*,*,2.05,0,*,53,*,*,59,59,0,*,*,*,35,*,*,*,50,41,47,50,62,*,32,*,*,*,0,0,*,0,0,0,*,*,0,*,*,0,0,*,44,,False
2023,FY,PROVIDER,SNF,065165,Riverbend Health And Rehabilitation Center,Loveland,CO,80537,43,55,1726,1636730,1055838,840275,873378,58,*,80,49,51,95,*,0,*,0,0,0,2.46,*,*,58,42,*,49,58,*,*,*,*,49,65,*,*,51,35,33,49,*,*,42,*,*,*,*,0,*,*,*,0,*,*,*,*,*,0,0,*,35,,True
2023,FY,PROVIDER,SNF,065166,Poudre Canyon Health And Rehabilitation Center,Fort Collins,CO,80524,28,38,1294,1123275,855044,663132,693362,57,*,73,*,*,93,0,*,*,0,0,0,3.24,0,*,*,*,*,61,*,*,*,*,*,50,57,*,*,54,*,43,43,61,*,39,*,*,*,*,*,0,0,*,0,*,*,0,*,0,0,0,*,*,,True
2023,FY,PROVIDER,SNF,065168,Falcon Heights Health And Rehabilitation Center,Colorado Springs,CO,80910,12,17,328,291966,202819,178079,185767,*,*,76,*,*,92,*,0,0,0,*,0,1.71,*,*,*,*,*,*,*,*,*,*,*,*,*,0,*,*,*,*,*,*,100,*,*,*,*,0,0,*,*,0,0,*,*,0,0,*,0,0,*,*,,
2023,FY,PROVIDER,SNF,065169,Belmont Lodge Healthcare Center,Pueblo,CO,81001,31,40,1199,1273065,675625,533905,656500,*,*,69,39,61,65,0,0,*,*,*,0,3.06,0,*,52,58,*,58,*,*,*,*,39,*,55,*,*,55,52,55,39,*,*,35,*,*,35,*,0,*,0,*,0,*,55,0,*,*,0,0,*,*,,
2023,FY,PROVIDER,SNF,065170,South Platte Health And Rehabilitation Center,Brush,CO,80723,39,44,1325,1327571,910359,760443,727119,59,*,75,33,67,82,0,0,*,0,*,0,2.37,*,*,56,38,*,51,59,*,*,*,28,*,41,*,*,33,38,44,41,67,*,31,*,0,*,*,*,0,*,*,0,*,*,*,*,*,0,0,*,*,,True
2023,FY,PROVIDER,SNF,065171,Westlake Care Community,Lakewood,CO,80214,18,20,281,177323,173377,150909,155602,*,*,76,*,*,83,0,0,*,0,*,0,2.12,*,*,*,*,*,*,*,0,0,0,*,*,*,*,*,*,*,*,*,*,*,*,*,0,*,0,*,0,*,*,0,*,*,0,*,*,0,0,*,0,,
2023,FY,PROVIDER,SNF,065172,Fountain View Health And Rehabilitation Center,Colorado Springs,CO,80910,23,29,761,717926,552582,464961,484698,*,*,76,*,*,70,*,0,*,0,0,*,2.06,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,48,*,*,*,*,*,*,*,0,0,0,*,0,*,*,*,*,0,0,0,*,*,,
2023,FY,PROVIDER,SNF,065174,Sterling Health And Rehabilitation Center,Sterling,CO,80751,58,70,2111,2120075,1454503,1217501,1178454,52,*,76,36,64,91,0,0,*,*,0,0,2.74,0,*,45,38,*,40,47,*,*,*,31,34,40,*,22,48,41,45,41,67,*,36,19,*,33,*,*,0,0,*,0,20,*,*,*,0,0,*,20,*,,True
2023,FY,PROVIDER,SNF,065176,Summit Rehabilitation And Care Community,Aurora,CO,80010,43,47,604,538363,358088,330392,339980,51,*,76,49,51,67,*,0,*,0,0,*,3.08,0,33,51,51,*,65,67,*,*,*,33,42,65,*,*,58,47,51,44,72,*,40,40,*,28,0,0,*,*,*,0,*,*,*,*,0,0,0,*,*,,True
2023,FY,PROVIDER,SNF,065179,Hildebrand Care Center,Canon City,CO,81212,28,33,833,607665,574500,485437,461315,50,*,84,39,61,96,0,0,*,0,*,0,1.88,0,*,43,39,*,43,50,*,*,0,*,50,*,*,*,54,43,39,*,*,*,*,54,*,*,0,0,*,0,*,0,*,*,*,33,*,0,0,*,*,,True
2023,FY,PROVIDER,SNF,065181,Valley View Villa,Fort Morgan,CO,80701,59,66,1936,1157404,1318394,1129217,1092400,37,*,85,44,56,88,0,0,*,0,*,0,1.81,0,*,46,32,*,44,47,*,0,*,*,44,68,*,*,51,44,37,41,61,*,32,27,*,20,0,*,*,0,*,0,*,17,*,*,*,0,0,20,35,,True
2023,FY,PROVIDER,SNF,065183,Progressive Care Center,Canon City,CO,81212,62,68,2392,1193586,1518938,1224263,1163895,40,*,79,34,66,90,0,0,*,0,*,0,2.57,0,19,44,40,*,50,53,*,*,*,18,35,76,*,27,53,52,45,48,79,*,37,26,*,29,*,*,*,0,24,0,*,*,*,*,*,0,0,26,*,,True
2023,FY,PROVIDER,SNF,065188,Prestige Care Center Of Morrison,Morrison,CO,80465,20,21,374,228840,216841,203441,209402,*,0,78,*,*,90,0,0,0,0,*,*,2.62,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0,*,*,0,*,0,0,*,0,0,0,*,*,,
2023,FY,PROVIDER,SNF,065189,Peaks Care Center The,Longmont,CO,80501,81,89,1798,1505142,1116293,988033,1009849,28,0,79,36,64,93,0,0,*,0,*,0,2.26,*,17,49,51,*,64,65,*,*,*,14,42,67,19,17,59,31,42,51,79,*,47,35,*,26,*,*,*,0,13,0,15,*,*,*,12,0,*,20,*,,False
2023,FY,PROVIDER,SNF,065191,Heights Post Acute The,Denver,CO,80236,18,21,527,452528,317980,266686,274794,*,0,68,*,*,83,0,0,*,*,0,0,3.52,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,0,*,*,0,0,*,0,*,0,0,0,*,*,,
2023,FY,PROVIDER,SNF,065192,Rehabilitation And Nursing Center Of The Rockies,Fort Collins,CO,80524,58,72,1672,1032919,1006680,812960,853899,43,0,78,40,60,97,0,0,*,0,*,0,2.77,0,24,48,43,22,55,57,0,*,*,24,34,67,*,26,50,45,26,40,59,*,33,29,*,19,*,*,0,0,*,0,*,*,0,17,*,0,0,*,26,,True
2023,FY,PROVIDER,SNF,065193,Ardent Health And Rehabilitation Center,Thornton,CO,80229,21,31,1186,1109829,725291,568079,585470,*,0,73,*,*,62,*,*,*,0,0,0,4.12,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,100,*,*,*,*,*,0,*,*,*,0,*,*,0,*,*,0,0,*,*,,
2023,FY,PROVIDER,SNF,065195,Elk Ridge Health And Rehabilitation Center,Montrose,CO,81401,69,73,1221,1218140,764171,701556,679163,36,38,79,36,64,93,0,*,*,0,*,0,1.62,0,17,35,26,*,39,42,*,*,*,19,32,49,*,23,30,30,32,38,59,75,25,25,*,20,*,*,*,0,*,0,16,16,*,*,*,0,*,23,*,,True
2023,FY,PROVIDER,SNF,065196,Malley Transitional Care Center,Northglenn,CO,80233,38,44,1458,943307,936575,743878,766989,*,*,70,45,55,76,*,*,*,0,0,0,3.14,*,34,37,53,*,53,58,0,*,*,29,*,55,*,*,55,39,58,53,*,*,39,*,*,*,*,*,*,*,*,0,*,*,*,*,*,0,0,*,0,,
2023,FY,PROVIDER,SNF,065198,Gardens The,Colorado Springs,CO,80904,45,49,1227,592523,702437,535368,565261,64,*,74,40,60,87,*,0,*,*,0,0,2.48,0,33,44,56,*,71,*,*,*,*,38,33,60,*,*,42,38,40,36,69,*,36,*,*,40,*,*,*,*,*,0,*,*,0,*,*,0,0,*,37,,True
2023,FY,PROVIDER,SNF,065203,Cherrelyn Healthcare Center,Littleton,CO,80120,84,92,3467,2033905,1927100,1413321,1508056,60,*,76,45,55,79,*,0,*,*,*,*,3.05,*,29,57,61,18,67,73,*,*,*,23,45,54,17,19,50,37,50,49,79,*,51,21,*,40,*,*,*,*,*,0,17,*,*,*,*,0,*,13,15,,True
2023,FY,PROVIDER,SNF,065206,Rowan Community Inc,Denver,CO,80222,11,12,299,238710,173687,144797,150151,*,0,69,*,*,*,*,0,0,0,0,0,3.18,0,*,*,*,*,*,*,*,0,*,*,*,*,0,*,*,*,*,*,*,*,*,0,*,*,0,*,*,0,*,0,*,*,0,*,*,0,0,*,*,,
