HCPCS_Cd,RBCS_Id,RBCS_Cat,RBCS_Cat_Desc,RBCS_Cat_Subcat,RBCS_Subcat_Desc,RBCS_FamNumb,RBCS_Family_Desc,RBCS_Major_Ind,HCPCS_Cd_Add_Dt,HCPCS_Cd_End_Dt,RBCS_Latest_Assignment,First_RBCS_Release_Year,RBCS_Analysis_Start_Dt,RBCS_Analysis_End_Dt,Alt_Assignment_Method,RBCS_Id_Ever_Reassigned
83014,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1999,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
83015,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
83018,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
83070,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1985,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
83088,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1982,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
83090,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/2001,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
83150,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
83491,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1985,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
83497,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1982,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
83498,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
83499,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1984,12/31/2017,1,2020,01/01/2014,12/31/2017,0,0
83500,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
83505,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
83525,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
83527,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1994,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
83528,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1982,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
83529,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/2022,12/31/9999,1,2023,01/01/2022,12/31/9999,0,0
83540,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
83550,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
83570,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
83582,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
83586,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
83593,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
83605,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
83615,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
83630,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/2005,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
83631,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/2006,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
83632,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
83633,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1982,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
83655,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
83661,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1982,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
83662,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1993,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
83663,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/2001,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
83664,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/2001,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
83670,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1982,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
83690,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
83695,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/2006,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
83698,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/2007,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
83700,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/2006,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
83701,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/2006,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
83704,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/2006,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
83718,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
83719,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
83721,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1993,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
83722,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/2019,12/31/9999,1,2021,01/01/2019,12/31/9999,0,0
83727,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1985,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
83735,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
83775,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1985,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
83785,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
83825,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
83835,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
83857,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1982,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
83861,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/2011,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
83864,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
83872,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
83873,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1983,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
83874,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
83876,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/2009,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
83880,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/2003,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
83883,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1993,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
83885,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
83915,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
83918,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
83919,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1999,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
83921,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/2001,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
83930,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
83935,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
83937,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1994,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
83945,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
83950,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/2002,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
83951,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/2009,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
83970,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
83986,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
83987,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/2010,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
83992,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
83993,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/2008,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
84030,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
84035,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
84060,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
84061,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1993,12/31/2017,1,2023,01/01/2014,12/31/2017,0,0
84066,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1985,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
84075,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
84078,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
84080,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
84081,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1985,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
84085,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1985,12/31/9999,1,2021,01/01/2014,12/31/9999,0,0
84087,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1985,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
84100,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
84105,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
84106,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
84110,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1985,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
84112,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/2011,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
84119,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1985,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
84120,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1985,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
84126,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1985,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
84132,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
84133,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
84134,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1993,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
84135,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1985,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
84138,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1985,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
84140,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1994,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
84143,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1994,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
84144,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
84145,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/2010,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
84146,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
84150,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1982,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
84152,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/2001,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
84153,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1993,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
84154,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1999,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
84155,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
84156,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/2004,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
84157,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/2004,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
84160,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
84163,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/2005,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
84165,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1984,12/31/9999,1,2022,01/01/2014,12/31/9999,0,1
84166,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/2005,12/31/9999,1,2022,01/01/2014,12/31/9999,0,1
84181,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1993,12/31/9999,1,2022,01/01/2014,12/31/9999,0,1
84202,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1985,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
84203,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1985,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
84206,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
84207,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1985,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
84210,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
84220,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1985,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
84228,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
84244,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
84252,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1985,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
84255,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
84260,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
84270,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1993,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
84275,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1982,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
84285,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
84295,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
84300,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
84302,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/2003,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
84305,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1993,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
84307,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1993,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
84315,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
84376,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1999,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
84377,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1999,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
84378,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1999,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
84379,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1999,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
84392,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1992,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
84402,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1993,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
84403,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
84410,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/2017,12/31/9999,1,2020,01/01/2017,12/31/9999,0,0
84425,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1985,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
84430,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
84431,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/2010,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
84432,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1993,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
84433,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/2023,12/31/9999,1,2024,01/01/2023,12/31/9999,0,0
84436,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1985,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
84437,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1985,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
84439,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1985,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
84442,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
84443,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
84445,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
84446,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1985,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
84449,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1994,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
84450,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
84460,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
84466,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1993,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
84478,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
84479,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1985,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
84480,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
84481,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1982,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
84482,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1993,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
84484,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1997,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
84485,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
84488,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
84490,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
84510,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1982,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
84512,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1998,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
84520,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
84525,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
84540,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
84545,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
84550,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
84560,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
84577,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1982,12/31/9999,1,2022,01/01/2014,12/31/9999,0,0
84578,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1982,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
84580,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1982,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
84583,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1982,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
84585,TL001N,T,Test,TL,General Laboratory,001,Clinical Chemistry,N,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
